,X,Y,name,qs_id,gn_id,woe_id,gn_pop,placetype,gn_fcode,name_adm1,gn_country,woe_adm0,name_adm0,photos,photos_all,photos_1k,photos_9k,photos_sr,photos_9r,pop_sr,aaroncc,actionplan,_placetype,_newplan,wof_id,_joinme,_joinme2
5015,-12.30246,27.29105,Elhagounia,629598,6546495.0,,1089.0,,ADM3,,MA,,,,,,,0,0,3,MA,3.0,localadmin,import,,,
5016,-9.7538,28.5387,Aouint Lahna,629600,6546497.0,,2234.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5017,-9.30371,29.20414,Aday,629605,6546502.0,,3481.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5018,-5.90422,35.00647,Ksar El Kebir,629646,6546541.0,,107120.0,,ADM3,,MA,,,,,,,0,0,9,MA,3.0,localadmin,import,,,
5019,-6.74798,34.12447,Bouknadel,629647,6546542.0,,9314.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5020,-5.28192,34.61442,Ain Dorij,629648,6546545.0,,2321.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5021,-9.65486,29.82221,Elmaader El Kabir,629694,6546593.0,,7915.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5022,-9.81144,29.47559,Sidi Bouabdelli,629695,6546594.0,,6810.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5023,-9.81422,29.75476,Tnine Aglou,629696,6546595.0,,14564.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5024,-9.46863,31.28206,Sidi Ghaneme,629766,6546661.0,,5081.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5025,-9.69535,30.84253,Sidi H Mad  Ou M Bar,629767,6546662.0,,6178.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5026,-6.77272,32.85764,Bir Mezoui,629794,6546697.0,,6604.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5027,-6.78402,32.87929,Boulanouare,629795,6546698.0,,3267.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5028,-6.72245,32.94377,Lagfaf,629796,6546699.0,,8221.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5029,-7.65179,32.53148,Ain Blal,629822,6546724.0,,5166.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5030,-7.39129,32.65733,Bni Khloug,629823,6546725.0,,12722.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5031,-7.49957,32.54436,Dar Chaffai,629824,6546726.0,,17632.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5032,-7.12195,32.42154,Laqraqra,629825,6546727.0,,10262.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5033,-7.23555,32.60427,Meskoura,629826,6546728.0,,7482.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5034,-7.22684,32.4538,Oulad Amer,629827,6546729.0,,5779.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5035,-8.08054,32.2965,Labrikiyne,629874,6546771.0,,13225.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5036,-8.40312,32.24098,Oulad Aamer  Tizmari,629875,6546772.0,,5382.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5037,-7.96644,31.73039,Ouahat Sidi Brahim,629881,6546778.0,,13410.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5038,-7.81268,31.64798,Oulad Hassoune,629882,6546779.0,,19188.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5039,-8.30237,31.90388,Ouled Dlim,629883,6546780.0,,14736.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5040,-3.06378,31.83599,Ain Chouater,629884,6546781.0,,1144.0,,ADM3,,MA,,,,,,,0,0,3,MA,3.0,localadmin,import,,,
5041,-7.49058,33.55326,Tit Mellil,629885,6546782.0,,11710.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5042,-7.38502,33.69474,Mohammedia,629886,6546783.0,,187708.0,,ADM3,,MA,,,,,,,0,0,9,MA,3.0,localadmin,import,,,
5043,-7.78875,33.52606,Dar Bouazza,629887,6546784.0,,115349.0,,ADM3,,MA,,,,,,,0,0,9,MA,3.0,localadmin,import,,,
5044,-6.18621,32.13788,Tabaroucht,629921,6546817.0,,3620.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5045,-5.94942,32.30243,Tiffert N Ait Hamza,629922,6546818.0,,3023.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5046,-6.36062,32.34268,Beni Mellal,629923,6546819.0,,162341.0,,ADM3,,MA,,,,,,,0,0,9,MA,3.0,localadmin,import,,,
5047,-6.02826,32.56331,El Ksiba,629924,6546820.0,,18480.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5048,-6.265,32.59609,Kasba Tadla,629925,6546821.0,,39887.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,
5049,-5.74727,34.22791,Zirara,629987,6546904.0,,8319.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5050,-7.03996,33.65726,Ain Tizgha,629988,6546905.0,,7700.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5051,-5.41438,35.53856,Dar Bni Karrich,629989,6546908.0,,1909.0,,ADM3,,MA,,,,,,,0,0,3,MA,3.0,localadmin,import,,,
5052,-6.26242,34.57749,Sidi Allal Tazi,629990,6546909.0,,12701.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5053,-6.04759,34.92176,Sidi Boubker El Haj,629991,6546910.0,,15990.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5054,-5.50469,34.49448,Jorf El Melha,629992,6546911.0,,20581.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,
5055,-5.96304,34.57874,Mechra Bel Ksiri,629993,6546912.0,,27619.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,
5056,-5.78405,34.64344,Moulay Abdelkader,629994,6546913.0,,8871.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5057,-5.65774,34.49896,Oulad Nouel,629995,6546914.0,,11076.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5058,-4.1565,33.23593,Almis Marmoucha,630059,6546975.0,,2698.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5059,-4.65277,35.20377,Jebha,630060,6546976.0,,2984.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5060,-4.49102,33.85739,Zaouiat Bougrine,630061,6546980.0,,3570.0,,ADM3,,MA,,,,,,,0,0,4,MA,3.0,localadmin,import,,,
5061,-4.6619,34.39997,Ain Aicha,630089,6547010.0,,22575.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,
5062,-4.83018,34.39184,Bouarouss,630093,6547013.0,,18495.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5063,-4.17126,34.28109,Oulad Chrif,630151,6547069.0,,10439.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5064,-3.85033,35.10559,Bni Bouayach,630152,6547070.0,,15497.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5065,-3.85048,35.1448,Imzouren,630153,6547071.0,,26474.0,,ADM3,,MA,,,,,,,0,0,7,MA,3.0,localadmin,import,,,
5066,-4.33101,34.93904,Targuist,630154,6547072.0,,11560.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5067,-4.19928,34.80874,Bni Ammart,630155,6547073.0,,8084.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5068,-4.33668,34.778,Bni Bchir,630156,6547074.0,,5959.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5069,-4.50809,34.70711,Bni Bouchibet,630157,6547075.0,,8102.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5070,-4.4439,34.86375,Bni Bounsar,630158,6547076.0,,8112.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5071,-4.47276,34.92733,Moulay Ahmed Cherif,630159,6547077.0,,9673.0,,ADM3,,MA,,,,,,,0,0,5,MA,3.0,localadmin,import,,,
5072,-4.27099,34.9257,Sidi Boutmim,630160,6547078.0,,10242.0,,ADM3,,MA,,,,,,,0,0,6,MA,3.0,localadmin,import,,,
5073,-15.02068,21.91977,Aousserd,630191,6547297.0,,7689.0,,ADM2,,MA,,,,,,,0,0,5,MA,3.0,county,import,,aousserd_county_MA,aousserd_county_MA_-15_22
5074,-14.44934,23.64201,Oued-Ed-Dahab,630192,6547298.0,,99367.0,,ADM2,,MA,,,,,,,0,0,8,MA,3.0,county,import,,oued-ed-dahab_county_MA,oued-ed-dahab_county_MA_-14_24
5075,-7.64726,33.45839,Nouaceur,630193,6547299.0,,236119.0,,ADM2,,MA,,,,,,,0,0,10,MA,3.0,county,import,,nouaceur_county_MA,nouaceur_county_MA_-8_33
5076,-7.4,33.69,Mohammedia,630195,6547301.0,,321375.0,,ADM2,,MA,,,,,,,0,0,10,MA,3.0,county,import,,mohammedia_county_MA,mohammedia_county_MA_-7_34
5077,-5.83649,30.34839,Zagora,630196,6547302.0,,283368.0,,ADM2,,MA,,,,,,,0,0,10,MA,3.0,county,import,,zagora_county_MA,zagora_county_MA_-6_30
5078,-7.5035,33.52012,Mediouna,630197,6547303.0,,122851.0,,ADM2,,MA,,,,,,,0,0,9,MA,3.0,county,import,,mediouna_county_MA,mediouna_county_MA_-8_34
5079,39.38175,-4.64756,Shimoni,1248774,180389.0,,2374.0,,PPL,,KE,,,,,,,0,0,4,KE,3.0,locality,import,,,
5080,36.78377,-2.55116,Namanga,67727,151988.0,,12048.0,,PPL,,TZ,,,,,,,0,0,6,TZ,3.0,locality,import,,,
5081,166.676,-77.846,McMurdo Station,644032,6696480.0,,1258.0,,PPL,,AQ,,,,,,,0,0,3,AQ,3.0,locality,import,,,
5082,35.84341,31.97733,Orange Shop,653225,6956372.0,,20000.0,,MALL,,JO,,,,,,,0,0,6,JO,3.0,locality_funky,import,,,
5083,35.86893,31.9634,Jordan Gate,653226,6956373.0,,5000.0,,BLDG,,JO,,,,,,,0,0,4,JO,3.0,locality_funky,import,,,
5084,-82.3031,23.0144,Arroyo Naranjo,653227,6956646.0,,210053.0,,PPLX,,CU,,,,,,,0,0,10,CU,3.0,neighbourhood,import,,,
5085,-82.4017,23.0072,Boyeros,653228,6956647.0,,188593.0,,PPLX,,CU,,,,,,,0,0,9,CU,3.0,neighbourhood,import,,,
5086,-82.3597,23.0881,Diez de Octubre,653229,6956648.0,,227293.0,,PPLX,,CU,,,,,,,0,0,10,CU,3.0,neighbourhood,import,,,
5087,72.52357,32.84452,Dhok Awan,656650,7108768.0,,655.0,,PPL,,PK,,,,,,,0,0,2,PK,3.0,locality,import,,,
5088,-73.15163,18.30574,Gethsemane Scholarship Inst. of Fond Des Blancs,656690,7117283.0,,225.0,,SCH,,HT,,,,,,,0,0,2,HT,3.0,locality_funky,import,,,
5089,-16.71909,14.10898,Baboucar Toumbou,656841,7118123.0,,900.0,,PPL,,SN,,,,,,,0,0,2,SN,3.0,locality,import,,,
5090,61.06667,34.66667,Kafir Qala,1029787,1142404.0,,18086.0,,PPL,,AF,,,,,,,0,0,6,AF,3.0,locality,import,,,
5091,89.70802,24.45771,Sirājganj,1030103,1185115.0,,127481.0,,PPL,,BD,,,,,,,0,0,9,BD,3.0,locality,import,,,
5092,124.208,9.6097,Valencia,1032196,1680112.0,,2429.0,,PPLA3,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,
5093,121.52032,13.0664,Pili,1032374,1693798.0,,3421.0,,PPL,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,
5094,122.0979,11.6238,Idio,1032783,1711337.0,,2102.0,,PPL,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,
5095,124.56111,6.66917,Dukay,1032828,1714268.0,,2484.0,,PPL,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,
5096,122.6257,9.4416,Bal-os,1033030,1727861.0,,3206.0,,PPL,,PH,,,,,,,0,0,4,PH,3.0,locality,import,,,
5097,11.45,4.36667,Saa,1034384,2222366.0,,5727.0,,PPL,,CM,,,,,,,0,0,5,CM,3.0,locality,import,,,
5098,-57.63333,-32.68333,Young,1044710,3439525.0,,15924.0,,PPL,,UY,,,,,,,0,0,6,UY,3.0,locality,import,,,
5099,-56.48333,-33.01667,Carlos Reyles,1044758,3443342.0,,1036.0,,PPL,,UY,,,,,,,0,0,3,UY,3.0,locality,import,,,
5100,-71.27007,19.6856,Villa Elisa,1045282,3491943.0,,1143.0,,PPL,,DO,,,,,,,0,0,3,DO,3.0,locality,import,,,
5101,-86.55,13.88333,Cuyalí,1045699,3612937.0,,1572.0,,PPL,,HN,,,,,,,0,0,3,HN,3.0,locality,import,,,
5102,-79.80722,8.85222,La Herradura,1046606,3707568.0,,3347.0,,PPL,,PA,,,,,,,0,0,4,PA,3.0,locality,import,,,
5103,-78.48822,0.03528,Pululahua,682223,7302787.0,,400.0,,CRTR,,EC,,,,,,,0,0,2,EC,3.0,locality_funky,import,,,
5104,166.89189,11.1612,New Rongelap,682311,7304002.0,,19.0,,PPL,,MH,,,,,,,0,0,1,MH,3.0,locality,import,,,
5105,170.86435,10.27633,Mejit,682314,7304041.0,,416.0,,PPL,,MH,,,,,,,0,0,2,MH,3.0,locality,import,,,
5106,44.21275,16.90788,Aş Şudrah,685267,7362702.0,,12.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5107,44.22264,16.94578,Ḑamrah,685268,7362705.0,,17.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5108,44.15061,16.92578,Darb aş Şufāh,685269,7362706.0,,20.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5109,44.21344,16.94494,Ḩafşah,685270,7362714.0,,19.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5110,44.22142,16.85025,Adh Dhiyāb,685271,7362720.0,,12.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5111,44.05844,16.8641,Maqām Bin Zāhir,685272,7362723.0,,34.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5112,44.10851,16.91139,Nawwāsh,685273,7362728.0,,27.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5113,44.24751,16.84873,Bi’r ash Shaţţ,685274,7362741.0,,22.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5114,44.17695,16.92372,Waţan al Maqāsh,685275,7362746.0,,46.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5115,44.05561,16.87006,Ad Daḩrah,685276,7362777.0,,18.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5116,44.25314,16.77716,Tharbah,685277,7362844.0,,13.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5117,44.33373,16.55171,Al Wazā’,685278,7362959.0,,107.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5118,43.12735,16.25388,Al Miqāţi‘ah,685279,7363071.0,,46.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5119,43.72181,16.9161,Āl ‘Uqāb,685304,7363627.0,,109.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5120,35.21961,31.78199,West Jerusalem,689314,7498240.0,,400000.0,,PPLX,,IL,,,,,,,0,0,10,IL,3.0,neighbourhood,import,,,
5121,29.37139,1.07951,Makambo,689319,7504778.0,,111.0,,STMI,,CD,,,,,,,0,0,1,CD,3.0,locality_funky,import,,,
5122,172.94369,1.85293,Abaiang,689617,7521581.0,,5502.0,,ADM2,,KI,,,,,,,0,0,5,KI,3.0,county,import,,abaiang_county_KI,abaiang_county_KI_173_2
5123,173.86667,0.4,Abemama,689618,7521582.0,,3404.0,,ADM2,,KI,,,,,,,0,0,4,KI,3.0,county,import,,abemama_county_KI,abemama_county_KI_174_0
5124,173.60579,0.16428,Aranuka,689619,7521583.0,,1158.0,,ADM2,,KI,,,,,,,0,0,3,KI,3.0,county,import,,aranuka_county_KI,aranuka_county_KI_174_0
5125,176.82409,-2.63399,Arorae,689620,7521584.0,,1256.0,,ADM2,,KI,,,,,,,0,0,3,KI,3.0,county,import,,arorae_county_KI,arorae_county_KI_177_-3
5126,169.538,-0.855,Banaba,689621,7521585.0,,301.0,,ADM2,,KI,,,,,,,0,0,2,KI,3.0,county,import,,banaba_county_KI,banaba_county_KI_170_-1
5127,175.98072,-1.32957,Beru,689622,7521586.0,,2169.0,,ADM2,,KI,,,,,,,0,0,4,KI,3.0,county,import,,beru_county_KI,beru_county_KI_176_-1
5128,-8.7187,70.9221,Olonkinbyen,692645,7535941.0,,14.0,,PPLA2,,SJ,,,,,,,0,0,1,SJ,,locality,import,,,
5129,175.9876,-2.51001,Bakarawa Village,693238,7576338.0,,152.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,
5130,175.52548,-1.80065,Tekawa Village,693239,7576349.0,,164.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,
5131,175.54998,-1.83356,Temao Village,693240,7576351.0,,348.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
5132,175.53626,-1.80768,Tanaeag Village,693241,7576352.0,,249.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
5133,175.55476,-1.81802,Buariki Village,693242,7576353.0,,213.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
5134,175.58329,-1.86934,Otowae Village,693243,7576355.0,,238.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
5135,173.39321,0.25123,Oneeke Village,693277,7576761.0,,188.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,
5136,173.02974,1.47811,Tabonibara Village,693321,7577078.0,,300.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
5137,172.98034,1.32678,Bairiki Town,693606,7601761.0,,2766.0,,LCTY,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,
5138,172.97522,1.32924,Bairiki Village,693607,7601762.0,,2766.0,,PPL,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,
5139,172.9978,1.33015,Nanikai Village,693608,7601763.0,,803.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
5140,173.04259,1.35317,Ambo Village,693609,7601765.0,,1688.0,,PPL,,KI,,,,,,,0,0,3,KI,3.0,locality,import,,,
5141,173.054,1.35621,Taborio Village,693610,7601767.0,,955.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
5142,173.13887,1.38081,Bonriki Village,693611,7601768.0,,2119.0,,PPL,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,
5143,173.16226,1.36292,Temaiku Village,693612,7601770.0,,2011.0,,PPL,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,
5144,173.13935,1.36362,Nawerewere Village,693613,7601771.0,,1780.0,,PPL,,KI,,,,,,,0,0,3,KI,3.0,locality,import,,,
5145,173.12415,1.3673,Bikenibeu Village,693614,7601774.0,,6170.0,,PPL,,KI,,,,,,,0,0,5,KI,3.0,locality,import,,,
5146,173.12689,1.36273,Bikenibeu Town,693615,7601775.0,,6170.0,,LCTY,,KI,,,,,,,0,0,5,KI,3.0,locality,import,,,
5147,173.08113,1.36154,Eita Village,693616,7601776.0,,2299.0,,PPL,,KI,,,,,,,0,0,4,KI,3.0,locality,import,,,
5148,173.07029,1.35769,Tangintebu Village,693617,7601777.0,,94.0,,PPL,,KI,,,,,,,0,0,1,KI,3.0,locality,import,,,
5149,173.10965,1.36301,Abarao Village,693618,7601778.0,,908.0,,PPL,,KI,,,,,,,0,0,2,KI,3.0,locality,import,,,
5150,-79.02925,-2.90412,Plaza de Toros Santa Ana,693638,7602117.0,,500000.0,,SQR,,EC,,,,,,,0,0,10,EC,3.0,locality_funky,import,,,
5151,-79.02075,-2.89815,Bar Discoteca May Day,693639,7602118.0,,500000.0,,BAR,,EC,,,,,,,0,0,10,EC,3.0,locality_funky,import,,,
5152,-79.01987,-2.89408,Coliseo Jefferson Perez,693640,7602119.0,,500000.0,,STDM,,EC,,,,,,,0,0,10,EC,3.0,locality_funky,import,,,
5153,179.80785,-9.37058,Nukualofa Village,693643,7602153.0,,188.0,,PPL,,TV,,,,,,,0,0,1,TV,3.0,locality,import,,,
5154,179.80917,-9.37322,Pepesala Village,693644,7602154.0,,205.0,,PPL,,TV,,,,,,,0,0,2,TV,3.0,locality,import,,,
5155,42.81502,16.32284,Ad Duwāsah,694036,7622369.0,,104.0,,PPLX,,YE,,,,,,,0,0,1,YE,3.0,neighbourhood,import,,,
5156,42.80987,16.32102,As Salām,694037,7622370.0,,34.0,,PPLX,,YE,,,,,,,0,0,1,YE,3.0,neighbourhood,import,,,
5157,42.8134,16.31895,Al Ḩārah al Janūbīyah,694038,7622371.0,,80.0,,PPLX,,YE,,,,,,,0,0,1,YE,3.0,neighbourhood,import,,,
5158,42.92138,16.23322,Būshīnah,694039,7622372.0,,7.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5159,42.89899,16.24267,Al Majārishah,694040,7622373.0,,10.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5160,42.93585,16.2349,Banī Shiyūr,694041,7622374.0,,10.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5161,42.92061,16.23383,Aş Şirah,694042,7622375.0,,32.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5162,42.90836,16.23803,Banī Makkī,694043,7622376.0,,7.0,,PPL,,YE,,,,,,,0,0,1,YE,3.0,locality,import,,,
5163,154.76,1.067,Kapingamarangi Municipality,694146,7626920.0,,474.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,kapingamarangi municipality_county_FM,kapingamarangi municipality_county_FM_155_1
5164,158.16081,6.8249,Kitti Municipality,694147,7626921.0,,6007.0,,ADM2,,FM,,,,,,,0,0,5,FM,3.0,county,import,,kitti municipality_county_FM,kitti municipality_county_FM_158_7
5165,158.2058,6.964,Kolonia Municipality,694148,7626922.0,,5681.0,,ADM2,,FM,,,,,,,0,0,5,FM,3.0,county,import,,kolonia municipality_county_FM,kolonia municipality_county_FM_158_7
5166,158.31277,6.86759,Madolenihm Municipality,694149,7626923.0,,5420.0,,ADM2,,FM,,,,,,,0,0,5,FM,3.0,county,import,,madolenihm municipality_county_FM,madolenihm municipality_county_FM_158_7
5167,159.757,6.688,Mokil Municipality,694150,7626924.0,,177.0,,ADM2,,FM,,,,,,,0,0,1,FM,3.0,county,import,,mokil municipality_county_FM,mokil municipality_county_FM_160_7
5168,158.22437,6.95152,Nett Municipality,694151,7626925.0,,6158.0,,ADM2,,FM,,,,,,,0,0,5,FM,3.0,county,import,,nett municipality_county_FM,nett municipality_county_FM_158_7
5169,138.1154,9.50773,Rull Municipality,694176,7626950.0,,2019.0,,ADM2,,FM,,,,,,,0,0,4,FM,3.0,county,import,,rull municipality_county_FM,rull municipality_county_FM_138_10
5170,138.15745,9.62428,Rumung Municipality,694177,7626951.0,,126.0,,ADM2,,FM,,,,,,,0,0,1,FM,3.0,county,import,,rumung municipality_county_FM,rumung municipality_county_FM_138_10
5171,147.0318,7.382,Satawal Municipality,694178,7626952.0,,531.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,satawal municipality_county_FM,satawal municipality_county_FM_147_7
5172,138.15488,9.52517,Tomil Municipality,694180,7626954.0,,1023.0,,ADM2,,FM,,,,,,,0,0,3,FM,3.0,county,import,,tomil municipality_county_FM,tomil municipality_county_FM_138_10
5173,139.6,9.9,Ulithi Municipality,694181,7626955.0,,773.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,ulithi municipality_county_FM,ulithi municipality_county_FM_140_10
5174,138.11909,9.52712,Weloy Municipality,694182,7626956.0,,1197.0,,ADM2,,FM,,,,,,,0,0,3,FM,3.0,county,import,,weloy municipality_county_FM,weloy municipality_county_FM_138_10
5175,143.857,7.345,Woleai Municipality,694183,7626957.0,,975.0,,ADM2,,FM,,,,,,,0,0,2,FM,3.0,county,import,,woleai municipality_county_FM,woleai municipality_county_FM_144_7
