,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id,wordcount
3574,0a4fd556-8f76-11e1-848f-cfd5bf3ef515,,101772775.0,,,,3017798.0,Q104431,,,,,Forcalquier,591561.0,,1340992.0,,,,,535
3575,,,421195903.0,,,,2276600.0,Q1022899,,,,,"Greenville, Liberia",1349284.0,,139303.0,,,,,319
3576,0a5c1b22-8f76-11e1-848f-cfd5bf3ef515,,101770703.0,,,,2979791.0,Q59248,,,,,Massa Fermana,624322.0,,1040927.0,,,http://en.wikipedia.org/wiki/Massa_Fermana,6734854.0,68
3577,,,421195907.0,,,,2293342.0,Q1270691,,,,,Adzopé,1339733.0,,139379.0,,,,,63
3578,,,421195909.0,,,,2302821.0,Q166513,,,,,Bolgatanga,1328117.0,,139414.0,,,,,600
3579,0a4ef0dc-8f76-11e1-848f-cfd5bf3ef515,,101772777.0,,,,2974446.0,Q271085,,,,,Sisteron,622236.0,,683770.0,,,,,656
3580,,,421195911.0,,,,2331140.0,Q994096,,,,,Makurdi,1399773.0,,139636.0,,,,,207
3581,,,421195913.0,,,,2336589.0,Q1023720,,,,,Jalingo,1395816.0,,139661.0,,,,,54
3582,0832655e-8f76-11e1-848f-cfd5bf3ef515,,101779237.0,,,,2521410.0,Q695456,,,,,Bailén,753471.0,,1238064.0,,,,,245
3583,,,421195915.0,,,,2336905.0,Q1665608,,,,,"Iwo, Osun",1395592.0,,139663.0,,,,,1570
3584,,,421204265.0,,,,3680426.0,Q1655524,,,,,"Iza, Boyacá",357570.0,,238941.0,,,,,235
3585,0a5bcf5a-8f76-11e1-848f-cfd5bf3ef515,,101770705.0,,,,2998517.0,Q6544,,,,,Libourne,607957.0,,455023.0,,,,,262
3586,,,421195917.0,,,,2347954.0,Q3331583,,,,,"Bama, Borno",1387152.0,,139788.0,,,,,445
3587,0a4d8c92-8f76-11e1-848f-cfd5bf3ef515,,101772779.0,,,,3021382.0,Q181306,,,,,Digne-les-Bains,588757.0,,144681.0,,,,,9107
3588,,,421195921.0,,,,2410048.0,Q844878,,,,,"Bo, Sierra Leone",1512815.0,,139983.0,,,,,1966
3589,0a59b8fa-8f76-11e1-848f-cfd5bf3ef515,,101770707.0,,,,2975883.0,Q7697774,,,,,Telneset,621141.0,,580146.0,,,http://en.wikipedia.org/wiki/Telneset,13930592.0,27
3590,,,102537437.0,,DHA,,,,,,,OEDR,King Abdulaziz Air Base,12517333.0,,,5089.0,,,,1315
3591,,,421195925.0,,,,2413753.0,Q916988,,,,,Brikama,1321243.0,,139984.0,,,,,150
3592,,,102537439.0,,TUU,,,Q2876145,,,,OETB,Tabuk Regional Airport,12517371.0,,,5121.0,,,,494
3593,,,102537447.0,,TIF,,,,,,,OETF,Ta’if Regional Airport,12517372.0,,,5122.0,,,,172
3594,0a4f9276-8f76-11e1-848f-cfd5bf3ef515,,101772781.0,,,,2974661.0,Q842778,,,,,Seyne,622078.0,,1258806.0,,,,,5951
3595,,,85905037.0,,,,3167610.0,Q18490873,,,,,,20150623.0,,1190396.0,,,,,2354
3596,,,102542171.0,,VTB,,,Q1373250,,,,UMII,Vitebsk Vostochny Airport,12510997.0,,,6497.0,,,,72
3597,,,421204271.0,,,,3676936.0,Q2143798,,,,,"La Unión, Antioquia",26796671.0,,238957.0,,,,,39
3598,0a5ac484-8f76-11e1-848f-cfd5bf3ef515,,101772787.0,,,,2969960.0,Q1626652,,,,,Verdun-sur-Garonne,630675.0,,212183.0,,,,,41
3599,,,421205383.0,,,,2504486.0,Q253342,,,,,Ben Mehdi,1253295.0,,262961.0,,,,,31
3600,,,421205385.0,,,,2501323.0,Q2963503,,,,,Chiffa,1253839.0,,262969.0,,,,,94
3601,,,102532939.0,,KOA,,5849648.0,Q1781135,,,,PHKO,Kona International Airport,12520428.0,,,5448.0,,,,1651
3602,,,421205387.0,,,,2493956.0,Q3144664,,,,,"Héliopolis, Algeria",1254995.0,,262974.0,,,,,40
3603,,,421200429.0,,,,1182622.0,Q4901817,,,,,Bhiria,2192309.0,,1306950.0,,,,,353
3604,,,421205389.0,,,,2494029.0,Q1000139,,,,,Hassi Messaoud,1254987.0,,262975.0,,,,,990
3605,,,421195927.0,,,,2458589.0,Q213507,,,,,Djenné,1371133.0,,140117.0,,,,,6176
3606,,,421205395.0,,,,2483746.0,Q3325064,,,,,Reguiba,1257114.0,,262979.0,,,,,327
3607,,,421195929.0,,,,2473744.0,Q339535,,,,,"Hammamet, Tunisia",1441763.0,,140140.0,,,,,646
3608,,,421202555.0,,,,159711.0,Q1364658,,,,,Hai District,56025101.0,,224378.0,,,,,243
3609,,,102535609.0,,LHE,,,Q60879,,,,OPLA,Allama Iqbal International Airport,12515245.0,,,5257.0,,,,1433
3610,,,421202559.0,,,,7647209.0,Q2508561,,,,,Kampong Cham District,56063248.0,,224384.0,,,,,393
3611,,,421200431.0,,,,1174074.0,Q2579936,,,,,"Karak, Pakistan",2199594.0,,1307048.0,,,,,914
3612,08444710-8f76-11e1-848f-cfd5bf3ef515,,101775739.0,,,,3107474.0,Q1768232,,,,,"Trillo, Guadalajara",776100.0,,214396.0,,,,,44
3613,,,421200437.0,,,,1174451.0,Q6395398,,,,,Keti,2211109.0,,1307269.0,,,,,93
3614,08317658-8f76-11e1-848f-cfd5bf3ef515,,101775743.0,,,,3130262.0,Q368801,,,,,Alovera,752270.0,,145842.0,,,,,47
3615,,,421204273.0,,,,3675265.0,Q2088084,,,,,Marinilla,26796674.0,,238958.0,,,,,40
3616,,,421200445.0,,,,1168166.0,Q3696336,,,,,Phalia,2211347.0,,1307356.0,,,,,952
3617,,,102535613.0,,MUX,,,Q31569,,,,OPMT,Multan International Airport,12515251.0,,,5264.0,,,,2432
3618,,,421200447.0,,,,1166381.0,Q3696284,,,,,Sakrand,2211411.0,,1307380.0,,,,,414
3619,,,102535615.0,,SDT,,,Q3503421,,,,OPSS,Saidu Sharif Airport,12515266.0,,,5280.0,,,,121
3620,,,421205397.0,,,,2239520.0,Q500189,,,,,M'banza-Kongo,1262109.0,,262986.0,,,,,786
3621,,,102532951.0,,CEY,,,Q1528684,,,,KCEY,Murray-Calloway County Airport,12520499.0,,,19481.0,,,,443
3622,,,102537453.0,,HOF,,,,,,,OEAH,Al-Ahsa International Airport,12517320.0,,,5083.0,,,,476
3623,,,102532955.0,,RKD,RKD,4968998.0,Q6423552,,,,KRKD,Knox County Regional Airport,12520489.0,,,20935.0,,,,907
3624,,,421205403.0,,,,930580.0,Q1022529,,,,,Chiradzulu,1366216.0,,263044.0,,,,,63
3625,,,421205405.0,,,,2341355.0,Q5529350,,,,,Gbongan,1392129.0,,263054.0,,,,,985
3626,,,102537461.0,,ELQ,,,,,,,OEGS,Prince Nayef bin Abdulaziz Regional Airport,12517334.0,,,5091.0,,,,349
3627,,,102532961.0,,KIP,,,Q6404273,,,,KCWC,Kickapoo Downtown Airport,12520460.0,,,21154.0,,,,263
3628,,,421205407.0,,,,2343299.0,Q5374891,,,,,Emure,1390625.0,,263055.0,,,,,110
3629,,,102544063.0,,POL,,,Q1393690,,,,FQPB,Pemba Airport,12515028.0,,,2981.0,,,,27
3630,,,102532965.0,,MQT,SAW,7259330.0,Q4568758,,,,KSAW,Sawyer International Airport,12520411.0,,669784.0,3865.0,,,,516
3631,,,101738689.0,,,,6137465.0,Q3461826,,,,,"Saint-Augustin-de-Woburn, Quebec",,,,,,,,129
3632,,,102532971.0,,ISO,ISO,4464725.0,Q1431712,,,,KISO,Kinston Regional Jetport,12520475.0,,,20189.0,,,,646
3633,,,102537469.0,,RUH,,,Q47157,,,,OERK,King Khalid International Airport,12517349.0,,,5112.0,,,,2193
3634,,,102532973.0,,ENA,,5866068.0,Q2502745,,,,PAEN,Kenai Municipal Airport,12520437.0,,,5359.0,,,,447
3635,,,421200451.0,,,,617003.0,Q2303688,,,,,"Aghavnadzor, Kotayk",2213403.0,,1307461.0,,,,,49
3636,,,102535619.0,,WNS,,,Q2671978,,,,OPNH,Nawabshah Airport,12515254.0,,,5265.0,,,,90
3637,,,421200453.0,,,,174964.0,Q2535651,,,,,Aygezard,2213574.0,,1307476.0,,,,,56
3638,12b59d0c-8f76-11e1-848f-cfd5bf3ef515,,101777425.0,,,,3172162.0,Q391035,,,,,Nughedu San Nicolò,719425.0,,94839.0,,,,,62
3639,,,102535627.0,,PEW,,,,,,,OPPS,Bacha Khan International Airport,12515258.0,,,5270.0,,,,1360
3640,12b75cb4-8f76-11e1-848f-cfd5bf3ef515,,101778599.0,,,,2523567.0,Q387507,,,,,Ruinas,722138.0,,373174.0,,,,,82
3641,,,421202567.0,,,,1681284.0,Q49350,,,,,Tuao,1197261.0,,29042.0,,,,,643
3642,,,421205415.0,,,,64536.0,Q506578,,,,,Baidoa,1425383.0,,263076.0,,,,,1601
3643,,,102535629.0,,DSK,,,Q1657797,,,,OPDI,Dera Ismail Khan Airport,12515232.0,,,5250.0,,,,375
3644,,,421202573.0,,,,185579.0,Q974323,,,,,Murang'a,1527068.0,,29075.0,,,,,269
3645,,,421205417.0,,,,50814.0,Q2064657,,,,,"Wajid, Somalia",1429329.0,,263079.0,,,,,308
3646,,,421205419.0,,,,60928.0,Q634063,,,,,Dhusamareb,1426454.0,,263081.0,,,,,171
3647,,,101776643.0,,,,3130567.0,Q1635385,,,,,L'Alcora,20246940.0,,205621.0,,,,,138
3648,12b8a966-8f76-11e1-848f-cfd5bf3ef515,,101778603.0,,,,2523105.0,Q18450107,,,,,,724207.0,,37498.0,,,,,2354
3649,12b2ef80-8f76-11e1-848f-cfd5bf3ef515,,101778605.0,,,,2524839.0,Q18449763,,,,,,715067.0,,486387.0,,,,,2354
3650,,,102532987.0,,MEI,MEI,4432277.0,Q651920,,,,KMEI,Meridian Regional Airport,12520455.0,,,3674.0,,,,2164
3651,083053a4-8f76-11e1-848f-cfd5bf3ef515,,101776645.0,,,,3114912.0,Q1596349,,,,,Oropesa del Mar,768929.0,,1152873.0,,,,,37
3652,,,102535631.0,,GWD,,,Q2639197,,,,OPGD,Gwadar International Airport,12515236.0,,,5252.0,,,,385
3653,083d8bf0-8f76-11e1-848f-cfd5bf3ef515,,101775745.0,,,,3116510.0,Q946761,,,,,Mondéjar,767434.0,,181506.0,,,,,49
3654,,,421202575.0,,,,192126.0,Q1026079,,,,,"Kikuyu, Kenya",1527811.0,,29076.0,,,,,775
3655,,,102535633.0,,PJG,,,Q3502854,,,,OPPG,Panjgur Airport,12515256.0,,,5268.0,,,,66
3656,0a587f80-8f76-11e1-848f-cfd5bf3ef515,,101770721.0,,,,3007693.0,Q622731,,,,,Langoiran,601249.0,,902134.0,,,,,38
3657,,,421205423.0,,,,371745.0,Q3317346,,,,,Kutum,1433904.0,,263087.0,,,,,494
3658,,,102532997.0,,JLN,JLN,,Q2900701,,,,KJLN,Joplin Regional Airport,12520400.0,,,3623.0,,,,841
3659,,,102535637.0,,PSI,,,Q3502842,,,,OPPI,Pasni Airport,12515257.0,,,5269.0,,,,45
3660,,,102537471.0,,RAH,,,Q2743307,,,,OERF,Rafha Domestic Airport,12517363.0,,,5111.0,,,,139
3661,0841686a-8f76-11e1-848f-cfd5bf3ef515,,101775749.0,,,,3111164.0,Q1641334,,,,,Sacedón,772375.0,,913067.0,,,,,32
3662,,,102535639.0,,SGI,,,,,,,OPSR,PAF Base Mushaf,12523059.0,,,32290.0,,,,506
3663,,,102544075.0,,APL,,,Q1526611,,,,FQNP,Nampula Airport,12515027.0,,,2980.0,,,,70
3664,0a5b008e-8f76-11e1-848f-cfd5bf3ef515,,101773673.0,,,,3028976.0,Q835569,,,,,Campan,582825.0,,1339956.0,,,,,627
3665,0a5b6bc8-8f76-11e1-848f-cfd5bf3ef515,,101773675.0,,,,2972248.0,Q943842,,,,,Villanueva de Teba,628927.0,,200069.0,,,http://en.wikipedia.org/wiki/Villanueva_de_Teba,13161198.0,47
3666,,,421195939.0,,,,3854331.0,Q2648980,,,,,"Hernando, Córdoba",466983.0,,967962.0,,,,,26
3667,12b3400c-8f76-11e1-848f-cfd5bf3ef515,,101777431.0,,,,3176903.0,Q390824,,,,,Florinas,715538.0,,94866.0,,,,,80
3668,,,102543353.0,,TNL,,,Q6588265,,,,UKLT,Ternopil Airport,12518451.0,,,6484.0,,,,46
3669,,,102533681.0,,EAT,EAT,5806110.0,Q1337719,,,,KEAT,Pangborn Memorial Airport,12521295.0,,,19717.0,,,,454
3670,083fc3c0-8f76-11e1-848f-cfd5bf3ef515,,101774479.0,,,,3113420.0,Q1640990,,,,,Pinseque,770263.0,,1043263.0,,,,,177
3671,,,421203547.0,,,,132938.0,Q1975291,,,,,Gonbad-e Kavus,2228976.0,,233053.0,,,,,635
3672,,,102530975.0,,MFE,MFE,4709809.0,Q650205,,,,KMFE,McAllen Miller International Airport,12520953.0,,,3678.0,,,,4038
3673,,,102530977.0,,MOD,MOD,5373906.0,Q3566367,,,,KMOD,Modesto City–County Airport,12520978.0,,,3701.0,,,,572
3674,,,421202577.0,,,,186101.0,Q6930477,,,,,Mtito Andei,1528352.0,,29081.0,,,,,424
3675,0a4b1d2c-8f76-11e1-848f-cfd5bf3ef515,,101767769.0,,,,2981769.0,Q103004,,,,,Buti,622909.0,,252772.0,,,http://en.wikipedia.org/wiki/Buti,6737113.0,98
3676,,,421202581.0,,,,1704897.0,Q173468,,,,,"Lutayan, Sultan Kudarat",1179534.0,,944294.0,,,,,179
3677,,,421202585.0,,,,3835384.0,Q3552109,,,,,Uquía (Jujuy),466473.0,,224766.0,,,,,33
3678,,,421200455.0,,,,616849.0,Q2667073,,,,,Aygestan,2213573.0,,1307477.0,,,,,63
3679,,,421200457.0,,,,616874.0,Q2636216,,,,,Astghadzor,2213544.0,,1307478.0,,,,,93
3680,0a4a7412-8f76-11e1-848f-cfd5bf3ef515,,101767771.0,,,,2984024.0,Q642333,,,,,Renaison,619141.0,,1159418.0,,,,,1243
3681,,,421200461.0,,,,174947.0,Q2631503,,,,,Berkanush,2213630.0,,1307482.0,,,,,55
3682,,,102530987.0,,CDV,,5868732.0,Q652306,,,,PACV,Merle K. (Mudhole) Smith Airport,12520907.0,,,5348.0,,,,662
3683,,,421200463.0,,,,616823.0,Q744617,,,,,Bambakashat,2213605.0,,1307483.0,,,,,144
3684,,,421200465.0,,,,616835.0,Q2657939,,,,,Azatan,2213584.0,,1307484.0,,,,,119
3685,,,421200467.0,,,,616648.0,Q2682375,,,,,Gugark (village),2213811.0,,1307499.0,,,,,248
3686,,,421200469.0,,,,616668.0,Q2631570,,,,,Getazat,2213779.0,,1307500.0,,,,,81
3687,,,421196829.0,,,,885159.0,Q1953653,,,,,Murewa,1467354.0,,1299065.0,,,,,209
3688,,,102533693.0,,OWB,,4303438.0,Q7114750,,,,KOWB,Owensboro–Daviess County Regional Airport,12521266.0,,,3761.0,,,,1334
3689,,,421200471.0,,,,616669.0,Q1144653,,,,,"Getashen, Armavir",2213777.0,,1307501.0,,,,,107
3690,,,421200473.0,,,,612561.0,Q2223275,,,,,"Horom, Armenia",2213851.0,,1307507.0,,,,,135
3691,0a4a9e38-8f76-11e1-848f-cfd5bf3ef515,,101767775.0,,,,2979771.0,Q242935,,,,,Mazzano Romano,624344.0,,143507.0,,,http://en.wikipedia.org/wiki/Mazzano_Romano,6754114.0,121
3692,,,421200475.0,,,,616735.0,Q2222119,,,,,Janfida,2213875.0,,1307508.0,,,,,59
3693,,,102544077.0,,BEW,,,Q381643,,,,FQBR,Beira Airport,12515014.0,,,2970.0,,,,25
3694,,,101776647.0,,,,6357078.0,Q1116829,,,,,Vilafamés,777680.0,,286531.0,,,,,16
3695,0a5a3956-8f76-11e1-848f-cfd5bf3ef515,,101773677.0,,,,3028680.0,Q4334073,,,,,Olga Bay Seaplane Base,583019.0,,841877.0,,,http://en.wikipedia.org/wiki/Olga_Bay_Seaplane_Base,7626012.0,622
3696,,,421196835.0,,,,327234.0,Q4465171,,,,,Tulu Bolo,1482893.0,,1299255.0,,,,,135
3697,,,102544081.0,,TET,,,Q3275527,,,,FQTT,Chingozi Airport,12515030.0,,,2984.0,,,,49
3698,,,102537473.0,,ABT,,,Q2875749,,,,OEBA,Al-Baha Domestic Airport,12517321.0,,,5084.0,,,,150
3699,08468700-8f76-11e1-848f-cfd5bf3ef515,,101775755.0,,,,3104394.0,Q1640925,,,,,Yunquera de Henares,778992.0,,214588.0,,,,,48
3700,08338696-8f76-11e1-848f-cfd5bf3ef515,,101775757.0,,,,3127628.0,Q52615,,,,,Brihuega,754913.0,,979082.0,,,,,120
3701,08359f26-8f76-11e1-848f-cfd5bf3ef515,,101775759.0,,,,3125072.0,Q986570,,,,,"Cifuentes, Guadalajara",757590.0,,245630.0,,,,,51
3702,08397c68-8f76-11e1-848f-cfd5bf3ef515,,101775763.0,,,,3120502.0,Q1654677,,,,,Humanes,762474.0,,145755.0,,,,,64
3703,083d7cfa-8f76-11e1-848f-cfd5bf3ef515,,101775765.0,,,,3116595.0,Q919050,,,,,Molina de Aragón,767360.0,,1168454.0,,,,,269
3704,0839b52a-8f76-11e1-848f-cfd5bf3ef515,,101775767.0,,,,3120209.0,Q1653873,,,,,Jadraque,762759.0,,145747.0,,,,,22
3705,08431318-8f76-11e1-848f-cfd5bf3ef515,,101775769.0,,,,3108961.0,Q47475,,,,,Sigüenza,774564.0,,145647.0,,,,,1493
3706,0831e098-8f76-11e1-848f-cfd5bf3ef515,,101775773.0,,,,3129678.0,Q641669,,,,,Arenas de San Pedro,752810.0,,897798.0,,,,,72
3707,08435166-8f76-11e1-848f-cfd5bf3ef515,,101775775.0,,,,3108636.0,Q1609922,,,,,Sotillo de la Adrada,774880.0,,1220308.0,,,,,48
3708,0839d9ec-8f76-11e1-848f-cfd5bf3ef515,,101775777.0,,,,3120038.0,Q1606366,,,,,La Adrada,762945.0,,912292.0,,,,,62
3709,0836b816-8f76-11e1-848f-cfd5bf3ef515,,101775779.0,,,,3123659.0,Q1381880,,,,,El Barco de Ávila,758987.0,,479599.0,,,,,53
3710,083753fc-8f76-11e1-848f-cfd5bf3ef515,,101775781.0,,,,3123246.0,Q842675,,,,,El Tiemblo,759758.0,,912060.0,,,,,368
3711,08354468-8f76-11e1-848f-cfd5bf3ef515,,101775783.0,,,,3125548.0,Q642073,,,,,Cebreros,757141.0,,1279513.0,,,,,110
3712,082cdf08-8f76-11e1-848f-cfd5bf3ef515,,101775791.0,,,,3123455.0,Q1606989,,,,,El Hoyo de Pinares,759361.0,,348335.0,,,,,64
3713,083b58da-8f76-11e1-848f-cfd5bf3ef515,,101775793.0,,,,3118888.0,Q1752883,,,,,Las Navas del Marqués,764791.0,,1075178.0,,,,,402
3714,0836f556-8f76-11e1-848f-cfd5bf3ef515,,101775795.0,,,,3123499.0,Q986735,,,,,El Espinar,759286.0,,905836.0,,,,,88
3715,08457018-8f76-11e1-848f-cfd5bf3ef515,,101775797.0,,,,3105720.0,Q1766562,,,,,Villacastín,777598.0,,316136.0,,,,,56
3716,0841b4dc-8f76-11e1-848f-cfd5bf3ef515,,101775801.0,,,,3110723.0,Q2047578,,,,,San Cristóbal de Segovia,772772.0,,938079.0,,,,,47
3717,0843e266-8f76-11e1-848f-cfd5bf3ef515,,101775817.0,,,,3107955.0,Q12596,,,,,Tordera,775594.0,,1075062.0,,,,,123
3718,,,101752871.0,,,,697889.0,Q237206,,,,,Pavlohrad,,,1028487.0,,,,,729
3719,,,101752873.0,,,,710035.0,Q45872,,,,,Myrnohrad,,,1.0,,,,,116
3720,,,101752877.0,,,,704422.0,Q1000446,,,,,"Pokrovsk, Ukraine",,,128607.0,,,,,495
3721,08421e90-8f76-11e1-848f-cfd5bf3ef515,,101775837.0,,,,3110142.0,Q633095,,,,,Sant Pere de Riudebitlles,773312.0,,1220291.0,,,,,53
3722,0838b6a2-8f76-11e1-848f-cfd5bf3ef515,,101775841.0,,,,3121486.0,Q763729,,,,,Gelida,761504.0,,484022.0,,,,,82
3723,083a4094-8f76-11e1-848f-cfd5bf3ef515,,101775845.0,,,,3119655.0,Q1228808,,,,,La Granada,763462.0,,1347465.0,,,,,46
3724,,,101775849.0,,,,3119694.0,Q15415,,,,,La Garriga,763444.0,,1355117.0,,,,,200
3725,,,101752881.0,,,,704147.0,Q156724,,,,,Kremenchuk,924309.0,,1220277.0,,,,,943
3726,,,101775863.0,,,,3119099.0,Q15439,,,,,La Roca del Vallès,,,279646.0,,,,,103
3727,,,101752883.0,,,,702569.0,Q7550,,,,,Lutsk,,,128514.0,,,,,2570
3728,0a5845c4-8f76-11e1-848f-cfd5bf3ef515,,101773679.0,,,,3007622.0,Q383402,,,,,Lannemezan,601309.0,,1041987.0,,,,,7187
3729,0a5c13b6-8f76-11e1-848f-cfd5bf3ef515,,101773685.0,,,,2995146.0,Q752286,,,,,Maubourguet,610524.0,,471229.0,,,,,29
3730,,,101752885.0,,,,688148.0,Q1686835,,,,,Yenakiieve,939202.0,,770585.0,,,,,856
3731,0a58b356-8f76-11e1-848f-cfd5bf3ef515,,101773687.0,,,,2984879.0,Q1867123,,,,,Lobos,618486.0,,1329787.0,,,http://en.wikipedia.org/wiki/Lobos,253590.0,1321
3732,0a593a9c-8f76-11e1-848f-cfd5bf3ef515,,101773691.0,,,,2990344.0,Q270195,,,,,Nissan-lez-Enserune,614341.0,,490436.0,,,,,40
3733,0a580b0e-8f76-11e1-848f-cfd5bf3ef515,,101773693.0,,,,3024239.0,Q6427455,,,,,Kolob Reservoir,586549.0,,1042347.0,,,http://en.wikipedia.org/wiki/Kolob_Reservoir,7686400.0,106
3734,,,101752887.0,,,,699445.0,Q640680,,,,,"Novomoskovsk, Ukraine",928842.0,,128419.0,,,,,192
3735,0a596f9e-8f76-11e1-848f-cfd5bf3ef515,,101773699.0,,,,2998409.0,Q7366504,,,,,Roosevelt State Park,608044.0,,1041811.0,,,http://en.wikipedia.org/wiki/Roosevelt_State_Park,3348008.0,223
3736,0a5a6e58-8f76-11e1-848f-cfd5bf3ef515,,101773705.0,,,,3034713.0,Q39790,,,,,Sangiano,15003101.0,,497934.0,,,http://en.wikipedia.org/wiki/Sangiano,6701043.0,75
3737,,,101752889.0,,,,686967.0,Q156713,,,,,Zhytomyr,,,1028321.0,,,,,3192
3738,0a588ade-8f76-11e1-848f-cfd5bf3ef515,,101773707.0,,,,2975649.0,Q1611854,,,,,Albornos,621325.0,,930330.0,,,http://en.wikipedia.org/wiki/Albornos,13154673.0,45
3739,0a5b6894-8f76-11e1-848f-cfd5bf3ef515,,101773709.0,,,,2974925.0,Q751619,,,,,Sérignan,621877.0,,245771.0,,,,,22
3740,,,101752891.0,,,,709717.0,Q43070,,,,,Donetsk,,,128745.0,,,,,6544
3741,0a587ddc-8f76-11e1-848f-cfd5bf3ef515,,101773723.0,,,,3033099.0,Q270170,,,,,Bessan,578334.0,,1179074.0,,,,,346
3742,0a5c24dc-8f76-11e1-848f-cfd5bf3ef515,,101773729.0,,,,2986434.0,Q384838,,,,,Pomérols,617195.0,,337864.0,,,,,22
3743,0a5b0c5a-8f76-11e1-848f-cfd5bf3ef515,,101773733.0,,,,2979328.0,Q243116,,,,,Nettuno,624750.0,,143493.0,,,http://en.wikipedia.org/wiki/Nettuno,342166.0,587
3744,,,101752895.0,,,,702320.0,Q157134,,,,,Makiivka,,,275499.0,,,,,1110
3745,0a5aba20-8f76-11e1-848f-cfd5bf3ef515,,101773739.0,,,,2977721.0,Q1365671,,,,,Saint-Pargoire,626235.0,,1040825.0,,,,,23
3746,0a5d001e-8f76-11e1-848f-cfd5bf3ef515,,101773741.0,,,,2997407.0,Q202620,,,,,Loupian,608762.0,,144192.0,,,,,23
3747,,,101775877.0,,,,3120006.0,Q15397,,,,,L'Ametlla del Vallès,,,145744.0,,,,,98
3748,083bd328-8f76-11e1-848f-cfd5bf3ef515,,101775881.0,,,,3118240.0,Q15423,,,,,Llinars del Vallès,765362.0,,276557.0,,,,,172
3749,0a58c7a6-8f76-11e1-848f-cfd5bf3ef515,,101773745.0,,,,2993013.0,Q199908,,,,,Montarnaud,612294.0,,1329676.0,,,,,24
3750,0a5da316-8f76-11e1-848f-cfd5bf3ef515,,101773749.0,,,,3000353.0,Q1062426,,,,,Les Matelles,606834.0,,1329629.0,,,,,18
3751,,,101752897.0,,,,691374.0,Q162084,,,,,Torez,936215.0,,181619.0,,,,,726
3752,0a583066-8f76-11e1-848f-cfd5bf3ef515,,101773753.0,,,,2987180.0,Q979659,,,,,Pignan,616619.0,,1208480.0,,,,,24
3753,0a580802-8f76-11e1-848f-cfd5bf3ef515,,101773757.0,,,,2975741.0,Q980365,,,,,Saussan,621251.0,,1231431.0,,,,,22
3754,0a5cc07c-8f76-11e1-848f-cfd5bf3ef515,,101773759.0,,,,2969389.0,Q669398,,,,,Vic-la-Gardiole,631105.0,,265655.0,,,,,35
