,Unnamed: 0,fct:id,nyt:id,wof:id,dbp:id,iata:code,faa:code,gn:id,wd:id,fips:code,fb:id,mzb:id,icao:code,wk:page,gp:id,loc:id,qs:id,oa:id,tgn:id,link,wk_page_id
10000,30139,08cc39d6-8f76-11e1-848f-cfd5bf3ef515,,101720719.0,,,,4596130.0,Q2037504,4567210.0,,,,"Smyrna, South Carolina",2495223.0,,491517.0,,,,
10001,30141,08bf9398-8f76-11e1-848f-cfd5bf3ef515,,101720721.0,,,,4571470.0,Q2301062,4506310.0,,,,"Bishopville, South Carolina",2364672.0,,10840.0,,,,
10002,30144,08c71406-8f76-11e1-848f-cfd5bf3ef515,,101720723.0,,,,4585999.0,Q2515279,4543360.0,,,,"Lynchburg, South Carolina",2443346.0,,198932.0,,,,
10003,30146,08cd0c8a-8f76-11e1-848f-cfd5bf3ef515,,101725429.0,,,,4735966.0,Q427075,4872176.0,,,,"Temple, Texas",2504662.0,,274601.0,,,,
10004,30148,,,101720725.0,,,,4598168.0,Q2495325,4570900.0,,,,"Sycamore, South Carolina",2503243.0,,1165267.0,,,,
10005,30151,08cbef76-8f76-11e1-848f-cfd5bf3ef515,,101716665.0,,,,5211637.0,Q1180828,4269616.0,,,,"Shamokin Dam, Pennsylvania",2491554.0,,1052038.0,,,,
10006,30152,08cd5514-8f76-11e1-848f-cfd5bf3ef515,,101725431.0,,,,4737704.0,Q975226,4873748.0,,,,"Troy, Texas",2508202.0,,1049788.0,,,,
10007,30154,08c78526-8f76-11e1-848f-cfd5bf3ef515,,101716667.0,,,,5200123.0,Q966195,4248048.0,,,,"Matamoras, Pennsylvania",2446785.0,,157881.0,,,,
10008,30156,08bb30a0-8f76-11e1-848f-cfd5bf3ef515,,101725433.0,,,,4725807.0,Q1479634,4864268.0,,,,"Salado, Texas",2487286.0,,1076395.0,,,,
10009,30157,08c7f39e-8f76-11e1-848f-cfd5bf3ef515,N86909864040414243331,101716669.0,Milford%2C_Pennsylvania,,,5201117.0,Q1187809,4249400.0,en.milford_pennsylvania,,,"Milford, Pennsylvania",2450977.0,,157894.0,,,,
10010,30160,08bebd60-8f76-11e1-848f-cfd5bf3ef515,,101716671.0,,,,5178496.0,Q1134863,4203032.0,,,,"Armagh, Pennsylvania",2356017.0,,184701.0,,,,
