,wk_page_id,wk_name,wiki_id
0,15747697,Gameleira,Q2064836
1,9597841,"Oliveira, Minas Gerais",Q1754812
2,14942071,Pompéu,Q1789633
3,8222681,Palmeira dos Índios,Q948268
4,1415502,Ferreira,Q256761
5,5938266,Casa Branca,Q1760459
6,32010573,BR-040,Q2877387
7,22922593,ABADÁ-Capoeira,Q1821980
8,15781,Jorge Luis Borges,Q909
9,34239174,Sofim,Q1889270
10,32718792,Federal University of São João del-Rei,Q593710
11,30871459,Osasco,Q4035
12,25517223,Bom Jesus do Galho,Q891733
13,17546268,Cônego Marinho,Q1792069
14,1156149,"Diamantina, Minas Gerais",Q34028
15,2974042,Coronel Fabriciano,Q80004
16,19113023,Caetanópolis,Q1792016
17,23951336,Passa Três River,Q7142441
18,20938049,São Luís,Q1771341
19,14946614,São Sebastião do Rio Preto,Q1787288
20,35305982,Aranha,Q626005
21,1999778,São Cristóvão,Q839003
22,1431585,Santo Antônio,Q412626
23,21180722,Lima Barreto (director),Q955301
24,1058942,Nova Petrópolis,Q983710
25,25496098,Palhano,Q2028077
26,41078345,2013 Guia Race of Macau,Q15177067
27,23220091,Suzana,Q14936489
28,3321302,Antunes,Q610093
29,25468328,Encruzilhada,Q1795353
30,25520404,Pequeri,Q1789537
31,25496711,Bela Cruz,Q2021089
32,455086,Manaus,Q40236
33,3828400,Mantiqueira Mountains,Q200635
34,8351098,Lajinha,Q641281
35,7732014,Afonso Arinos,Q327204
36,2030885,Carapa,Q2937888
37,4650782,Campo Limpo de Goiás,Q989794
38,14794179,São Pedro dos Ferros,Q979308
39,6664118,List of municipalities in Minas Gerais,Q1840201
40,24719192,Barreiro,Q410899
41,23842534,Do Funil River,Q5286009
42,4397927,"Visconde de Mauá, Resende",Q1480468
43,17574820,Urucuia,Q1788050
44,23346894,List of rivers of Brazil,Q2704807
45,65670,Recife,Q48344
46,1173738,"Resende, Rio de Janeiro",Q913390
47,390875,São Paulo,Q174
48,979725,Monte Verde,Q975775
0,27135591,Santa Felicidade neighborhood,Q7419584
1,361320,Taipa,Q1073822
2,30723120,Extractive reserve (Brazil),Q5422193
3,428639,Flores Island (Azores),Q216752
4,1632027,Boa Vista,Q224987
5,13157508,"Santa Teresa, Rio de Janeiro",Q980992
6,15356971,Beija Flor,Q4881085
7,20185485,Latin Grammy Award for Best Salsa Album,Q16959972
8,6663815,List of municipalities in Bahia,Q278150
9,3698817,Alexânia,Q955680
10,49379927,1936 São Paulo FC season,
11,27306382,"Carmo, Rio de Janeiro",Q1765089
12,1042097,Humaitá,Q2039512
13,21005609,Rali Vinho da Madeira,Q2715766
14,5657230,José Cid,Q1709110
15,50672998,"Vargem Bonita, Santa Catarina",Q609989
16,30686867,Tietê Bus Terminal,Q5244798
17,1234508,Portuguese vocabulary,Q4572328
18,6422465,Itabira,Q1638413
19,10071615,Almeida,Q349642
20,20869731,Santa Helena,Q225324
21,4144182,Chapada dos Veadeiros National Park,Q750251
22,61138,Padre Island National Seashore,Q461190
23,938069,Cartogram,Q1152543
24,12373165,Barro Branco tree frog,Q307243
25,2494762,Barra da Tijuca,Q808789
26,1364989,Porto Martins,Q2452105
27,45687513,Xuxa só para Baixinhos,Q10394450
28,30383428,Hospital São Paulo (São Paulo Metro),Q7929982
29,34080580,A Casa das Sete Mulheres (TV series),Q367189
30,21438892,Granja,Q354119
31,23934459,Dos Portões River,Q5299200
32,438139,"Lagos, Portugal",Q732548
