,wk_page_id,wk_name,wiki_id
0,8068667,Piassava,Q379397
1,32578523,Tremembé people,Q4418073
2,25470430,Cedro,Q2027857
3,18256460,Evita Muñoz,Q3308756
4,49258449,Historia do Futuro,Q22674144
5,256268,Rio Grande do Sul,Q40030
6,14994127,Campo Alegre,Q400177
7,11294308,Tamboril,Q7681057
8,6663815,List of municipalities in Bahia,Q278150
9,4332756,Serranópolis,Q1805807
10,23888797,Brejinho,Q682185
11,25811960,Carlos Sobral,Q5042664
12,1044537,Itapevi,Q955510
13,23247970,São Raimundo,Q1217595
14,1545543,Campos,Q256047
15,11202821,São João Nepomuceno,Q919616
16,30602301,Subprefecture of Vila Maria-Vila Guilherme,Q4409861
17,378109,Coimbra,Q45412
18,11238366,Handroanthus impetiginosus,Q3266951
19,25551822,Planalto da Serra,Q1806584
20,11388029,"Campo Grande, Rio de Janeiro",Q1762402
21,1002046,Caieiras,Q1750069
22,40537849,1998–99 Taça de Portugal,Q10378717
23,6651579,Pró-Vida,Q7253837
24,9072552,Xingu Indigenous Park,Q183444
25,25566818,Júlio Borges,Q369466
26,10010415,Joaquim António de Aguiar,Q1392619
27,945791,Algarve Football Association,Q4723960
28,11700379,Orthobunyavirus,Q2580182
29,23795665,Macaúba River,Q6722785
30,654496,"Trujillo Alto, Puerto Rico",Q1150895
31,25499264,"Santa Luzia, Maranhão",Q1977528
32,16047147,Mato Leitão,Q1758925
33,9040383,"Bom Jesus do Tocantins, Tocantins",Q599288
34,43661973,José Manuel Mendes Gomes,Q17626864
35,31621210,"Palazzo Carminati, Milan",Q3889813
36,16047219,Passo do Sobrado,Q677252
37,25468667,"São Félix, Bahia",Q1939306
38,30984841,The Amazing Race 3 (Latin America),Q7713344
39,25558126,São João do Triunfo,Q2006406
40,30365756,Pinheiros (São Paulo Metro),Q7195875
0,9597841,"Oliveira, Minas Gerais",Q1754812
1,371224,Calcareous sponge,Q209924
2,1044537,Itapevi,Q955510
3,16047115,Lagoa dos Três Cantos,Q586905
4,8232815,Novo Aripuanã,Q1793549
5,8213275,Mata Grande,Q2027641
6,6663914,List of administrative regions in Federal District,Q1158712
7,38951480,Camobi,Q9675760
8,957815,Jose Cruz,Q6279321
9,23779267,List of rivers of Espírito Santo,Q3248866
10,1428489,"Santa Maria, Rio Grande do Sul",Q740833
11,50866247,Jarbas Passarinho,Q10305370
12,6778718,Fakir Mohan Senapati,Q3635656
13,418261,"Maio, Cape Verde",Q492551
14,4227840,Bela Vista (district of São Paulo),Q4881795
15,25469722,Morro Grande,Q1784594
16,163026,Royal Academy of Dramatic Art,Q523926
17,3430038,Armação dos Búzios,Q680119
18,25468420,Santa Inês,Q2469099
19,18418371,Cascalho Rico,Q1792827
20,25576872,Pequizeiro,Q1801219
21,6496368,Santo Antônio do Jardim,Q1658504
22,8208579,Coqueiro Seco,Q1816094
23,5966249,Cacequi,Q1757709
24,25468249,"Novo Horizonte, Bahia",Q609691
25,5476766,Masoller,Q1004963
26,1166766,Castelo Branco (Horta),Q1020365
27,25561021,"Cocal, Piauí",Q511764
28,9072552,Xingu Indigenous Park,Q183444
29,3723992,"Planaltina, Federal District",Q2577688
30,15387145,São Francisco,Q422441
31,23875346,Alto de Pinheiros (district of São Paulo),Q4736827
32,2566030,Boa Esperança,Q347795
33,5811354,Feira (Santa Maria da Feira),Q2015920
34,256268,Rio Grande do Sul,Q40030
35,25496095,Morada Nova,Q1807869
36,21824714,List of municipalities of Brazil,Q6629685
