,wk_page_id,wk_name,wiki_id
0,9158461,List of airports in the United Arab Emirates,Q6605520
1,36589511,Donald Airport,Q5293953
2,1148,Adelaide,Q5112
3,23443642,Port Pirie Airport,Q15103
4,317111,List of airports by IATA code: L,Q1758143
5,5933949,Bairnsdale Airport,Q17901
6,18778812,Tibooburra Airport,Q17591
7,9785897,Lightning Ridge Airport,Q17553
8,39598977,San Rafael Airport (Venezuela),Q15274933
9,489143,Fujairah International Airport,Q2739813
10,2592294,Al Dhafra Air Base,Q2886453
11,16778453,Jacinto Lara International Airport,Q2231932
12,611248,"Tooradin, Victoria",Q7824200
13,26455147,Ppz,Q3888170
14,29156193,Al Minhad Air Base,Q1934988
15,154742,Dubai International Airport,Q193439
16,40309895,Al Bateen Executive Airport,Q11824251
17,4768449,Augusta Airport,Q4820885
18,36595674,Saint Arnaud Airport,Q7400988
19,3476036,List of airports by ICAO code: N,Q1053914
20,464461,Sharjah International Airport,Q635826
21,41510447,Jebel Dhana Airport,Q16892878
22,17616592,Antil Plains Aerodrome,Q4774878
23,708718,Geelong Airport,Q3274289
24,5933982,Ballarat Airport,Q17902
25,3618938,List of airports by ICAO code: Y,Q780391
26,1517643,Amal Movement,Q452670
27,37063427,List of airports by IATA code: A,Q1077144
28,19242663,Barwon Heads Airport,Q17907
29,5231986,Alice Springs Airport,Q17606
30,3009162,Busselton Regional Airport,Q3813501
31,9801461,McArthur River Mine Airport,Q4275516
32,317146,List of airports by IATA code: U,Q1758125
33,38277460,Caboolture Airfield,Q5015748
34,6312175,Mount Hotham Airport,Q3886175
35,36420477,Mount Keith Airport,Q6921620
36,2389591,Gran Sabana,Q1475482
37,9183248,List of airports in Venezuela,Q6605458
38,5934331,Nhill Airport,Q8215821
39,41511456,Das Island Airport,Q16954448
40,487817,Al Ain International Airport,Q1391995
41,5934147,Mallacoota Airport,Q18566
42,487794,Abu Dhabi International Airport,Q643562
43,756103,Ras Al Khaimah International Airport,Q1432589
44,34640541,Garden Point Airport,Q17620
45,2069687,Aserca Airlines,Q724282
46,41511700,Zirku Airport,Q16904573
47,40414223,Isla San Felix Airport,Q16892751
48,5934531,Yarrawonga Airport,Q8049558
0,9182403,List of airports in Ecuador,Q4845225
1,32459,Transport in Venezuela,Q2270068
2,87260,Orinoco,Q131792
3,3581869,List of airports by ICAO code: M,Q2247196
4,38136109,Punta Gorda Airport,Q7260526
5,3226482,La Chinita International Airport,Q1335087
6,317111,List of airports by IATA code: L,Q1758143
7,477091,Hinche,Q993851
8,317112,List of airports by IATA code: M,Q1570832
9,2075207,San Juan de los Morros,Q999117
10,6986882,San Antonio del Táchira,Q2602785
11,48912491,La Fortuna Arenal Airport,Q21974302
12,16781040,José Tadeo Monagas International Airport,Q1321040
13,40162021,Las Flores Airport,Q16893967
14,31439445,"Galeão, Rio de Janeiro",Q1759962
15,38519638,Mariscal Sucre International Airport,Q1547557
16,42308875,San Carlos Airport,Q18414716
17,27516117,Valle de la Pascua Airport,Q7911890
18,16780172,La Fría Airport,Q6462671
19,6961535,El Tigre,Q1020297
20,25195401,Miguel Urdaneta Fernández Airport,Q3565874
21,28938069,Sabanetas (Mayagüez),Q7395890
22,57631,San Salvador,Q3110
23,9180552,List of airports in Chile,Q4845191
24,25148307,Oro Negro Airport,Q5242480
25,16782522,San Tomé Airport,Q5793464
26,47293719,Tourism in Venezuela,Q5573859
27,16781923,Manuel Carlos Piar Guayana Airport,Q1320857
28,2688841,Rosario – Islas Malvinas International Airport,Q1432622
29,317145,List of airports by IATA code: T,Q680342
30,317141,List of airports by IATA code: P,Q786415
31,9183248,List of airports in Venezuela,Q6605458
32,25124834,Oswaldo Guevara Mujica Airport,Q3497677
33,16782557,Mayor Buenaventura Vivas Airport,Q651696
34,16782073,Las Flecheras Airport,Q6492201
35,16131552,Sosúa,Q1639488
36,46874080,Oscar Machado Zuloaga International Airport,Q5659122
37,4492723,List of airports in Peru,Q6605423
38,3618511,List of airports by ICAO code: S,Q740916
39,2614567,Mundo Maya International Airport,Q589550
40,4514316,Acarigua,Q338059
41,998413,Puerto Plata province,Q693487
42,12122624,San Felipe International Airport,Q7413855
43,24716099,Simón Bolívar International Airport,Q3606013
44,14259843,Punta Brava,Q7260509
45,15055966,Los Roques Airport,Q2291619
0,74623,Castellón de la Plana,Q15092
1,25148388,Calabozo Airport,Q3813690
2,157477,Mercedita Airport,Q652578
3,1744812,Jimmie Angel,Q470909
4,149133,"Mayagüez, Puerto Rico",Q632727
5,6720770,Leeward Antilles,Q30209
6,9889279,Atuona Airport,Q2901339
7,2533362,Bolivarian Navy of Venezuela,Q2568832
8,18058894,Luvianos,Q3017880
9,83750,Sonora,Q46422
10,7550182,Falkland Islands,Q9648
11,16780091,Guasdualito Airport,Q5614196
12,16780982,Josefa Camejo International Airport,Q1932974
13,16778535,El Libertador Air Base,Q2026702
14,3581869,List of airports by ICAO code: M,Q2247196
15,317107,List of airports by IATA code: I,Q1758154
16,6041636,Anaco Airport,Q1430783
17,7482061,Manihi Airport,Q3267068
18,9890140,Raiatea Airport,Q1432553
19,57042,Managua,Q3274
20,2513974,Vigía del Fuerte,Q1655819
21,16778342,General José Antonio Anzoátegui International Airport,Q2231506
22,41042583,Guanare Airport,Q12692904
23,16779852,José Leonardo Chirino Airport,Q1322397
24,16779994,Elorza Airport,Q5367215
25,3149151,List of airports by ICAO code: D,Q2755168
26,317147,List of airports by IATA code: V,Q1672584
