,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
0,23082,"-3.59034595356,40.4576315038,-3.59034595356,40.4576315038",uuuu,85633129.0,,36755a5cfaa8c8404a21d5e8888ce900,,b8980f1c7f18b0f885cf0bf7d21a2378,40.457632,-3.590346,420784887.0,uuuu,,,1458871941.0,40.457632,-3.590346,101748283.0,Alameda de Osuna,101748283.0,420/784/887/420784887.geojson,neighbourhood,85682783.0,,,,,Alameda de Osuna,34
1,23083,"-3.60968647842,40.4418688021,-3.60968647842,40.4418688021",uuuu,85633129.0,,9d7c5827361d643bd7e6dfe35da69d0e,,0126197c74f5fc60afa0394b4078737b,40.441869,-3.609686,420784889.0,uuuu,,,1458871941.0,40.441869,-3.609686,101748283.0,Canillejas,101748283.0,420/784/889/420784889.geojson,neighbourhood,85682783.0,,,,,Canillejas,159
2,23084,"-3.70484414959,40.4371218455,-3.70484414959,40.4371218455",uuuu,85633129.0,,37da327f5df0bc47e5c405eb19f7d198,,01419e8c622fa156ed633ca4b8a78df8,40.437122,-3.704844,420784891.0,uuuu,,,1458871941.0,40.437122,-3.704844,101748283.0,Chamberi,101748283.0,420/784/891/420784891.geojson,neighbourhood,85682783.0,,,,,Chamberí,117
3,23085,"-3.70407167301,40.4177168336,-3.70407167301,40.4177168336",uuuu,85633129.0,,d70e403ea32b60f2a36d60adda181111,,a8ce6d81ee68aba7c6135bb2764a2b2d,40.417717,-3.704072,420784895.0,uuuu,,,1458871941.0,40.417717,-3.704072,101748283.0,Sol,101748283.0,420/784/895/420784895.geojson,neighbourhood,85682783.0,,,,,Sol,508
5,23087,"-3.7413508208,40.3799143416,-3.7413508208,40.3799143416",uuuu,85633129.0,,7dce67984a3f496f414f2f2921db5576,,abe3dd4c1885549bca913b6f022f0587,40.379914,-3.741351,420784899.0,uuuu,,,1458871941.0,40.379914,-3.741351,101748283.0,Puerta Bonita,101748283.0,420/784/899/420784899.geojson,neighbourhood,85682783.0,,,,,Puerta Bonita (Madrid),33
6,23088,"-3.74404018372,40.3681444016,-3.74404018372,40.3681444016",uuuu,85633129.0,,4cc18d7083a9eec3e9a297f4bc197216,,9c78be9d346878846ba94c2e29048557,40.368144,-3.74404,420784901.0,uuuu,,,1458871941.0,40.368144,-3.74404,101753743.0,Carabanchel Alto,101753743.0,420/784/901/420784901.geojson,neighbourhood,85682783.0,,,,,Carabanchel,198
7,23089,"-3.76492566176,40.3773861558,-3.76492566176,40.3773861558",uuuu,85633129.0,,5497ef433a23705a680c3625fd2f2966,,4e59454bc1e00aa3ff29ad13c7677f99,40.377386,-3.764926,420784903.0,uuuu,,,1458871941.0,40.377386,-3.764926,101748283.0,Aluche,101748283.0,420/784/903/420784903.geojson,neighbourhood,85682783.0,,,,,Aluche,143
8,23090,"-3.74781673591,40.364046226,-3.74781673591,40.364046226",uuuu,85633129.0,,7f87bf92636504cd26c0f65d0fc4ed57,,7de9ee67f64672a4b1b8108695ece7b2,40.364046,-3.747817,420784905.0,uuuu,,,1458871941.0,40.364046,-3.747817,101753743.0,El Hierro,101753743.0,420/784/905/420784905.geojson,neighbourhood,85682783.0,,,,,El Hierro,2492
9,23091,"-3.76034802274,40.3619098481,-3.76034802274,40.3619098481",uuuu,85633129.0,,1ee1fe40967850ed58332fb31e2373c4,,42a63d93b90a71122bc8531271776020,40.36191,-3.760348,420784907.0,uuuu,,,1458871941.0,40.36191,-3.760348,101753743.0,Los Morales,101753743.0,420/784/907/420784907.geojson,neighbourhood,85682783.0,,,,,Puerto de la Torre,154
10,23092,"-3.78615446272,40.383444925,-3.78615446272,40.383444925",uuuu,85633129.0,,465d0d7f68fd04106f6dcfae7b84be63,,4d170293326953c3bfd218f723294e63,40.383445,-3.786154,420784909.0,uuuu,,,1458871941.0,40.383445,-3.786154,101748283.0,Campamento,101748283.0,420/784/909/420784909.geojson,neighbourhood,85682783.0,,,,,Campamento,31
11,23093,"-3.60344944526,40.3666621066,-3.60344944526,40.3666621066",uuuu,0.0,,663796de54eec4e893aebe8844dffb17,,f3f16f9c7451d83fbd7ef4a68d5403bc,40.366662,-3.603449,420784913.0,uuuu,,,1458871941.0,40.366662,-3.603449,0.0,La Gavia,-1.0,420/784/913/420784913.geojson,neighbourhood,0.0,,,,,La Gavia (Madrid Metro),30
12,23094,"-3.69817796277,40.4228354214,-3.69817796277,40.4228354214",uuuu,85633129.0,,acf709c049392caba89441d8bd46887f,,b3ee16a13316e2d81b1a59b4bb733a16,40.422835,-3.698178,420784915.0,uuuu,,,1458871942.0,40.422835,-3.698178,101748283.0,Chueca,101748283.0,420/784/915/420784915.geojson,neighbourhood,85682783.0,,,,,Chueca,236
13,23095,"-3.70598855935,40.4269953507,-3.70598855935,40.4269953507",uuuu,85633129.0,,e4745e8c2243c55691a66cab6cf1d493,,cc65c3bee2c95df4f45c29728b6a99aa,40.426995,-3.705989,420784917.0,uuuu,,,1458871942.0,40.426995,-3.705989,101748283.0,Malasaña,101748283.0,420/784/917/420784917.geojson,neighbourhood,85682783.0,,,,,Universidad (Madrid),773
14,23096,"-3.70287004277,40.4107679953,-3.70287004277,40.4107679953",uuuu,85633129.0,,4bc9ce38a91e4e39292b179c683ba510,,bb1ed55f05364cd2f89bc3c0650797b9,40.410768,-3.70287,420784919.0,uuuu,,,1458871942.0,40.410768,-3.70287,101748283.0,Lavapiés,101748283.0,420/784/919/420784919.geojson,neighbourhood,85682783.0,,,,,Lavapiés,771
15,23097,"-3.69729104521,40.4153425456,-3.69729104521,40.4153425456",uuuu,85633129.0,,be88814f68bd4a8f536b920bbd05c336,,e89e91374cfab6d41f9227e65d5a71c4,40.415343,-3.697291,420784921.0,uuuu,,,1458871942.0,40.415343,-3.697291,101748283.0,Barrio de las Letras,101748283.0,420/784/921/420784921.geojson,neighbourhood,85682783.0,,,,,Plaza de Santa Ana,349
