,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
0,58265,"-87.903153,41.802536,-87.894223,41.815438",uuuu,85633793.0,,06f088d329556d23e11bf882fee4780e,,0ac841eed637054c15536a1698e4c1ca,41.808523,-87.898573,85891003.0,uuuu,US,US,1458857936.0,41.809314,-87.899547,85940921.0,Downtown Western Springs,85940921.0,858/910/03/85891003.geojson,neighbourhood,85688697.0,zetashapes,,,US,"Western Springs, Illinois",2154
1,58266,"-87.899894,41.79308,-87.880469,41.806751",uuuu,85633793.0,,d5fa50166f7418be768ee4938668fc44,,4c6f8c10db771e6e1e7dc0e07d5ee79f,41.800056,-87.89064,85891007.0,uuuu,US,US,1458857936.0,41.799691,-87.8912,85940921.0,Garden Market,85940921.0,858/910/07/85891007.geojson,neighbourhood,85688697.0,zetashapes,,,US,Farmers' market,3450
2,58267,"-87.936483,41.811061,-87.917937,41.847636",uuuu,85633793.0,,e9be0759ba12512d29b02160b9fe7eb5,,37afcc84d9efdfa61491444f4105b088,41.82608,-87.923743,85891009.0,uuuu,US,US,1458857927.0,41.822537,-87.917982,85940185.0,Old Town North,85940185.0,858/910/09/85891009.geojson,neighbourhood,85688697.0,zetashapes,,,US,"Old Town, North Carolina",19
3,58268,"-87.913194,41.800599,-87.901587,41.811751",uuuu,85633793.0,,5925ffdca8657b1d7b38ee7dba60a470,,3b878b882358315d455b42a56e26bdd5,41.806343,-87.906188,85891011.0,uuuu,US,US,1458857936.0,41.808314,-87.903934,85940921.0,Old Town South,85940921.0,858/910/11/85891011.geojson,neighbourhood,85688697.0,zetashapes,,,US,Staten Island Community Board 2,86
4,58269,"-87.913024,41.774951,-87.896531,41.789742",uuuu,85633793.0,,2e7fc77fc5c6a12b5dfd45ea7be635a0,,5320ffb1d945cacb5a58995ab9423f72,41.784231,-87.905174,85891013.0,uuuu,US,US,1458857934.0,41.783056,-87.907953,85940921.0,Ridgewood,85940921.0,858/910/13/85891013.geojson,neighbourhood,85688697.0,zetashapes,,,US,Ridgewood,157
5,58270,"-87.895247,41.777683,-87.882358,41.790021",uuuu,85633793.0,,cce8f162a71cee807efb4bf95f10918f,,3cd477e34e45f33f0f3934a713aa9bb0,41.784544,-87.888665,85891015.0,uuuu,US,US,1458857927.0,41.783126,-87.891329,0.0,Ridgewood Oaks,-1.0,858/910/15/85891015.geojson,neighbourhood,85688697.0,zetashapes,,,US,"Ridgewood, Queens",2509
6,58271,"-87.893661,41.77941,-87.858822,41.803044",uuuu,85633793.0,,51d087f1d15d4a4c71b6cc5ff4d93180,,1f00d79b685f7e4b4f83def7fb2d8dd7,41.791177,-87.876439,85891017.0,uuuu,US,US,1458857927.0,41.796332,-87.880488,85940805.0,Springdale,85940805.0,858/910/17/85891017.geojson,neighbourhood,85688697.0,zetashapes,,,US,Springdale,355
7,58272,"-87.934863,41.747624,-87.91567,41.785191",uuuu,85633793.0,,2c52c5a68492edbae1c96553e3285f61,,103d33e4d407b0b8ceb1663979317800,41.767597,-87.922438,85891019.0,uuuu,US,US,1458857934.0,41.780481,-87.912339,85940197.0,Timber Trails,85940197.0,858/910/19/85891019.geojson,neighbourhood,85688697.0,zetashapes,,,US,"Timber Trails, California",61
8,58273,"-88.019558,41.798477,-87.977298,41.824133",uuuu,85633793.0,,abf85a7f92e210a3fe9075b91a34169b,,c3d540aafb4ead5906fbad7307459e9d,41.812638,-87.998506,85891021.0,uuuu,US,US,1458857934.0,41.809469,-87.99393,85940165.0,Birch Point,85940165.0,858/910/21/85891021.geojson,neighbourhood,85688697.0,zetashapes,,,US,Birch Point,460
9,58274,"-87.994081,41.774865,-87.968199,41.786475",uuuu,85633793.0,,6f012998c2a485aa9198c8624abcba98,,c58ecba7923ae940fc01558c0ca61078,41.781005,-87.979253,85891025.0,uuuu,US,US,1458857933.0,41.780982,-87.9776,85940141.0,Carlton Court,85940141.0,858/910/25/85891025.geojson,neighbourhood,85688697.0,zetashapes,,,US,Norfolk and Suffolk NHS Foundation Trust,365
10,58275,"-88.024945,41.751152,-87.974156,41.787722",uuuu,85633793.0,,5cc1a4ca50f957b9d298bb980d784da8,,a59db67908f73e0127c1e4b8ba16fa9a,41.767175,-88.002051,85891027.0,uuuu,US,US,1458857934.0,41.769217,-87.99833,85940165.0,Connamara,85940165.0,858/910/27/85891027.geojson,neighbourhood,85688697.0,zetashapes,,,US,Erin,408
11,58276,"-87.994708,41.783241,-87.954581,41.806645",uuuu,85633793.0,,d6a2fa66113c800771a358833b7fc2a1,,d4a4d3c830c3b8cfe24a7a581111217f,41.79538,-87.974943,85891029.0,uuuu,US,US,1458857933.0,41.795897,-87.974352,85940141.0,Downtown Westmont,85940141.0,858/910/29/85891029.geojson,neighbourhood,85688697.0,zetashapes,,,US,Westmont College,3143
12,58277,"-87.995792,41.802703,-87.956432,41.831573",uuuu,85633793.0,,cbc247d58949bea6c73f04028ccb6564,,3551849df01e53203efedd1361bd66b4,41.818607,-87.974563,85891031.0,uuuu,US,US,1458857934.0,41.81793,-87.970015,85940141.0,Oakwood,85940141.0,858/910/31/85891031.geojson,neighbourhood,85688697.0,zetashapes,,,US,Oakwood,200
13,58279,"-87.972044,41.81753,-87.921246,41.84745",uuuu,85633793.0,,6c2d3bfcede49073686d4bdaaf76c435,,71c69db71bab1ea06d93dbaf23592e7e,41.832332,-87.946752,85891035.0,uuuu,US,US,1458857934.0,41.83664,-87.949411,85940185.0,Tartan Lakes,85940185.0,858/910/35/85891035.geojson,neighbourhood,85688697.0,zetashapes,,,US,Tartan,6781
14,58280,"-88.151555,41.828143,-88.126039,41.842715",uuuu,85633793.0,,b7b1b87a87c703ee8032abf91dc0d921,,2963ccbe7cbe3dd211466e221c22b493,41.834617,-88.14025,85891037.0,uuuu,US,US,1458857933.0,41.831712,-88.145936,85940139.0,Arrowhead,85940139.0,858/910/37/85891037.geojson,neighbourhood,85688697.0,zetashapes,,,US,Arrowhead,1773
15,58281,"-88.085786,41.829907,-88.042133,41.849677",uuuu,85633793.0,,22617418497da9f0b0189db26db10cf7,,d7dcaedc6b9721f38644cfbb819add87,41.839211,-88.06687,85891039.0,uuuu,US,US,1458857934.0,41.841714,-88.070104,85940159.0,Briarcliffe Knolls,85940159.0,858/910/39/85891039.geojson,neighbourhood,85688697.0,zetashapes,,,US,Local ordinance,5733
