,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
0,8082,"-76.062739,42.092644,-76.04995,42.108428",uuuu,85633793.0,,040cd2b4db49ecefbb892af3d325d316,,e4fc689ab3fba2a36e636e246153f149,42.099395,-76.056381,420528073.0,uuuu,US,US,1452291817.0,42.098096,-76.057544,85977985.0,Central West Endicott,85977985.0,420/528/073/420528073.geojson,neighbourhood,85688543.0,zetashapes,,,US,"Endicott, New York",3111
1,8083,"-76.054154,42.100499,-76.044758,42.10694",uuuu,85633793.0,,aff9ab7f1790c824afe1382dc53f843b,,7080146270885a13e9579d69699cb755,42.103588,-76.049378,420528075.0,uuuu,US,US,1452291823.0,42.103422,-76.049465,85977985.0,Downtown Endicott,85977985.0,420/528/075/420528075.geojson,neighbourhood,85688543.0,zetashapes,,,US,New York State Route 17C,2149
2,8084,"-76.017768,42.090383,-75.975922,42.117585",uuuu,0.0,,7357ed1e29b83a0bcc4a5df3cfe0d757,,23b50f3708f0daa51fd97ef73a806eba,42.105776,-75.999991,420528077.0,uuuu,US,US,1452291817.0,42.105693,-76.001761,0.0,Downtown Endwell,-1.0,420/528/077/420528077.geojson,neighbourhood,0.0,zetashapes,,,US,"Broome County, New York",1824
3,8085,"-76.024035,42.111616,-75.992096,42.185267",uuuu,0.0,,51499953bd8c5e55632dec9e62ac75af,,9c799746c98dce6bae5128c4c0291397,42.145545,-76.009906,420528079.0,uuuu,US,US,1452291828.0,42.14756,-76.009606,0.0,Northeast Endwell,-1.0,420/528/079/420528079.geojson,neighbourhood,0.0,zetashapes,,,US,"Union, New York",951
4,8086,"-76.067096,42.100936,-76.04403,42.1467",uuuu,0.0,,e90fff46dce745b429f5b884c2ed6347,,50e54e0e2db00fcc80f9f331adda1f50,42.121963,-76.055232,420528081.0,uuuu,US,US,1452291820.0,42.117238,-76.056023,0.0,Northwest Endicott,-1.0,420/528/081/420528081.geojson,neighbourhood,0.0,zetashapes,,,US,New England String Ensemble,780
5,8087,"-76.080249,42.115948,-75.998735,42.255013",uuuu,0.0,,30b05b1d2e8320b1bf91c2a2da74db12,,54994465a51180517a4020a8ba544b2d,42.193022,-76.039686,420528083.0,uuuu,US,US,1452291822.0,42.191095,-76.039065,0.0,Northwest Endwell,-1.0,420/528/083/420528083.geojson,neighbourhood,0.0,zetashapes,,,US,Little League World Series (Mid-Atlantic Region),242
6,8088,"-75.744393,42.02672,-75.639355,42.123502",uuuu,0.0,,aaa391047eed270e6fe1981573266cc6,,33aa59d7963cb15bc72ed11799b47ba4,42.079223,-75.688103,420528085.0,uuuu,US,US,1452291819.0,42.082008,-75.6881,0.0,Occanum,-1.0,420/528/085/420528085.geojson,neighbourhood,0.0,zetashapes,,,US,"Windsor, New York",1084
7,8089,"-76.026981,42.098063,-76.010837,42.11624",uuuu,85633793.0,,7a4ebef4575cb8325185483c1e5f59a5,,d69c56089b8c70bceecf57620a2aa238,42.105927,-76.019209,420528089.0,uuuu,US,US,1452291819.0,42.104307,-76.019879,85979375.0,South Endwell,85979375.0,420/528/089/420528089.geojson,neighbourhood,85688543.0,zetashapes,,,US,New York State Route 17C,2149
8,8090,"-76.075405,42.087654,-76.054763,42.100936",uuuu,85633793.0,,da8150f17f9fbc7e0dc24a370f231987,,2b8a9c48a78dd6b1bae7dda026b3522a,42.094072,-76.066106,420528091.0,uuuu,US,US,1452291816.0,42.095228,-76.066269,85977985.0,Union District,85977985.0,420/528/091/420528091.geojson,neighbourhood,85688543.0,zetashapes,,,US,"Unión, Paraguay",18
9,8091,"-76.012375,42.119586,-75.980987,42.140176",uuuu,0.0,,17309fe6bac79b98d1135dd60f9deaa5,,8003d6d4f2e62b748663d383482beb50,42.131347,-75.994059,420528093.0,uuuu,US,US,1452291816.0,42.131696,-75.991205,0.0,West Choconut Center,-1.0,420/528/093/420528093.geojson,neighbourhood,0.0,zetashapes,,,US,Pennsylvania Route 267,505
