,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
0,136431,"104.212814131,1.01811973233,104.494461457,1.13507257374",uuuu,85632203.0,,71c7b6bb2b5f6b2fb9a0ca87267afb4e,,f5f6b40145782f089fd3d687ede816e7,1.076595,104.353643,102021115.0,uuuu,ID,ID,1452297573.0,1.027167,104.485474,102021115.0,Tanjung Pinang,102073557.0,102/021/115/102021115.geojson,locality,85672049.0,quattroshapes,,,ID,Tanjung Pinang,1147
1,136432,"117.407395253,-0.30018348584,117.447341085,-0.216172073704",uuuu,85632203.0,,23983d492ec143bd71076b437ee24bd6,,7881b43123df8ff5fed390fdd21a31bb,-0.258178,117.427368,102021117.0,uuuu,ID,ID,1452297576.0,-0.225219,117.416382,102021117.0,Tanjung Limau,85671977.0,102/021/117/102021117.geojson,locality,85671977.0,quattroshapes,,,ID,Bangka-Belitung Islands,464
2,136433,"108.047044121,-2.90270159978,108.065016499,-2.88463147567",uuuu,85632203.0,,8151d63b0ae5d04e92e16c0209285dff,,ddc814691701020d9f8adf89c47f285a,-2.893667,108.05603,102021119.0,uuuu,ID,ID,1452297576.0,-2.893667,108.05603,102021119.0,Tanjung Pandan,102073129.0,102/021/119/102021119.geojson,locality,85672019.0,quattroshapes,,,ID,Tanjung Pandan,131
3,136434,"111.859295699,-1.87090102037,111.877276545,-1.85280867647",uuuu,85632203.0,,f674e498d76631bc8b546cd9dffe1d41,,1f2790399e5df5e5d1918ada3482c808,-1.861855,111.868286,102021121.0,uuuu,ID,ID,1452297576.0,-1.861855,111.868286,102021121.0,Pandan,102072749.0,102/021/121/102021121.geojson,locality,85672063.0,quattroshapes,,,ID,Pandan,95
4,136435,"103.608569259,0.501812831228,103.626538197,0.519902141847",uuuu,0.0,,7860a7424178fef7660582892f87d97d,,498ea7c3978624ee6eefa25bca6a462a,0.510857,103.617554,102021123.0,uuuu,ID,ID,1452297575.0,0.510858,103.617554,0.0,Durai,-1.0,102/021/123/102021123.geojson,locality,0.0,quattroshapes,,,ID,Durai,34
5,136436,"115.859693128,-1.93678227032,115.898272342,-1.85967222284",uuuu,85632203.0,,baad3b834c35b7b7163a60c1137a5f2c,,e361ff7f50477b16668722fb2f3c4947,-1.894779,115.878501,102021125.0,uuuu,ID,ID,1452297577.0,-1.870489,115.870684,102021125.0,Batu Kajang,102072721.0,102/021/125/102021125.geojson,locality,85671977.0,quattroshapes,,,ID,Languages of Kalimantan,59
6,136437,"116.418610596,-3.37441933121,116.436614028,-3.3563262389",uuuu,85632203.0,,cf1ed261e7715a940216edc828f0cccf,,598e27e29176c88919907095a0022b7b,-3.365373,116.427612,102021127.0,uuuu,ID,ID,1452297577.0,-3.365373,116.427612,102021127.0,Sungai Bali,-1.0,102/021/127/102021127.geojson,locality,0.0,quattroshapes,,,ID,Ayung River,32
7,136438,"103.553637944,0.413925346221,103.571606232,0.432014231651",uuuu,85632203.0,,7b34bbb9b623117a0e849630c27a431b,,2b3a255d1272c4ed16ab5bb104442acd,0.42297,103.562622,102021131.0,uuuu,ID,ID,1452297575.0,0.422969,103.562622,102021131.0,Pulau Burung,85681237.0,102/021/131/102021131.geojson,locality,85681237.0,quattroshapes,,,ID,Districts of Riau,572
8,136439,"102.114436216,1.06206870123,102.143376442,1.08014048635",uuuu,85632203.0,,f3b903ee7db5ad3554f970a2921d51ac,,c52a0fb48ea8c94d7eeda43fe51178cb,1.071105,102.128906,102021133.0,uuuu,ID,ID,1452297577.0,1.071104,102.128906,102021133.0,Sungai Apit,102073573.0,102/021/133/102021133.geojson,locality,85672077.0,quattroshapes,,,ID,Districts of Riau,572
9,136441,"110.914393834,-7.73636745039,111.023085414,-7.66383977026",uuuu,85632203.0,,30bb6dda4f50cbb47b0036fa31b6eac2,,f91e8293992b56fc9cc9eccc67f006c4,-7.706408,110.972293,102021137.0,uuuu,ID,ID,1452297577.0,-7.714049,110.9941,102021137.0,Karanganyar,102072733.0,102/021/137/102021137.geojson,locality,85671987.0,quattroshapes,,,ID,Karanganyar Regency,636
