,Unnamed: 0,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country,wk:page,wordcount
0,53103,"-101.872493,33.55965,-101.853096,33.574555",uuuu,85633793.0,,2ecd44d2c2ab003fb57b397a2af389bc,,643720b06c0c029c8e4742fcf27df19a,33.566709,-101.863832,85878789.0,uuuu,US,US,1458857822.0,33.572063,-101.859192,101725261.0,Heart of Lubbock,101725261.0,858/787/89/85878789.geojson,neighbourhood,85688753.0,zetashapes,,,US,U.S. Route 84,3254
1,53104,"-101.983029,33.413899,-101.89638,33.537816",uuuu,85633793.0,,d8c4954f9cae67e17e3dc0e25baf506d,,23f9475aa12124ceda05020829b752b9,33.477459,-101.942242,85878791.0,uuuu,US,US,1458857822.0,33.516596,-101.910387,101725261.0,Lakeridge,101725261.0,858/787/91/85878791.geojson,neighbourhood,85688753.0,zetashapes,,,US,Lakeridge High School,516
2,53105,"-101.924075,33.606794,-101.870497,33.722866",uuuu,85633793.0,,8684a263e398e4ae844c3812fab3491a,,28deb4739cdfb12613c67703ea762a6e,33.666063,-101.899427,85878793.0,uuuu,US,US,1458857822.0,33.621862,-101.889555,101725261.0,Lubbock Lake,101725261.0,858/787/93/85878793.geojson,neighbourhood,85688753.0,zetashapes,,,US,Lubbock Lake Landmark,1372
3,53106,"-101.909419,33.535344,-101.881252,33.564183",uuuu,85633793.0,,c6f14c1b2b1f4eab66dba8faad752353,,ec30bdfe5722a67f680bbb44822a0eb0,33.551382,-101.896692,85878795.0,uuuu,US,US,1458857822.0,33.551852,-101.892475,101725261.0,Maedgen,101725261.0,858/787/95/85878795.geojson,neighbourhood,85688753.0,zetashapes,,,US,The New Orleans Bingo! Show,146
4,53107,"-101.877692,33.541795,-101.857427,33.562377",uuuu,85633793.0,,b371a2e4b213b39777f5ad4f2d3763b3,,b6f3c1c7ddb7b21828de885f348e2149,33.552573,-101.868146,85878797.0,uuuu,US,US,1458857822.0,33.554176,-101.867509,101725261.0,Wham,101725261.0,858/787/97/85878797.geojson,neighbourhood,85688753.0,zetashapes,,,US,Wham!,2369
5,53108,"-102.027237,33.591375,-101.851947,33.810581",uuuu,85633793.0,,ff72f9adf1e361b233c8df024b854020,,5021cadb0a489a2d514711948bb816e5,33.688348,-101.961209,85878799.0,uuuu,US,US,1458857822.0,33.620969,-101.930083,101725261.0,North,101725261.0,858/787/99/85878799.geojson,neighbourhood,85688753.0,zetashapes,,,US,North,1042
6,53109,"-101.874736,33.5826,-101.852408,33.601015",uuuu,85633793.0,,2ecd829bc01b893b3985232cd23e5944,,bf2193098ce189da3376a922c014819f,33.59103,-101.861576,85878803.0,uuuu,US,US,1458857822.0,33.594032,-101.867981,101725261.0,North Overton,101725261.0,858/788/03/85878803.geojson,neighbourhood,85688753.0,zetashapes,,,US,"Jackson County, Tennessee",844
7,53110,"-101.998608,33.576587,-101.918078,33.650326",uuuu,85633793.0,,ebd95d69627bfcc8a4136513d6d841f6,,5b70b17f5de7e98688795a86a825db3b,33.610755,-101.964785,85878805.0,uuuu,US,US,1458857822.0,33.586861,-101.939889,101725261.0,Northridge,101725261.0,858/788/05/85878805.geojson,neighbourhood,85688753.0,zetashapes,,,US,Northridge,66
8,53111,"-101.929675,33.414031,-101.866339,33.524692",uuuu,85633793.0,,5b18186443dbaa0097a480a56e0a2bfb,,38969a691de59e31ac4aa210ee2420f9,33.462013,-101.897226,85878807.0,uuuu,US,US,1458857822.0,33.511092,-101.897017,101725261.0,Raintree,101725261.0,858/788/07/85878807.geojson,neighbourhood,85688753.0,zetashapes,,,US,Rain tree,67
9,53112,"-101.889387,33.621348,-101.749906,33.827873",uuuu,85633793.0,,88cbeba0ba6bbc024f068305668f6259,,2d2fcbeb87d4d5f0fe8322afe4efb23d,33.732101,-101.827736,85878809.0,uuuu,US,US,1458857822.0,33.636055,-101.837692,101725261.0,Skyview,101725261.0,858/788/09/85878809.geojson,neighbourhood,85688753.0,zetashapes,,,US,Skyview,135
10,53113,"-101.907039,33.490791,-101.853051,33.544089",uuuu,85633793.0,,3b8504a650e7620f63e38f8f0762e963,,836af3e34d5f53b924752be10178046e,33.520844,-101.874468,85878811.0,uuuu,US,US,1458857822.0,33.525229,-101.880088,101725261.0,South,101725261.0,858/788/11/85878811.geojson,neighbourhood,85688753.0,zetashapes,,,US,South,689
11,53114,"-101.870681,33.567164,-101.850926,33.585428",uuuu,85633793.0,,da2b8e4d359f0497fefabdd2e971d07c,,0d747e185879c9b188c8cc21145a8800,33.577021,-101.860238,85878813.0,uuuu,US,US,1458857822.0,33.582071,-101.86644,101725261.0,South Overton,101725261.0,858/788/13/85878813.geojson,neighbourhood,85688753.0,zetashapes,,,US,"Evergreen, Memphis",278
