,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
112054,"-44.4977777341,-22.2555082444,-44.4914463635,-22.2505387923",uuuu,85633009.0,,f1d4a6fc50ea917399df1866ef316cd7,,8d92f0de91a8dc66b5e7eabfcea31bb6,-22.252661,-44.494591,101966021.0,uuuu,BR,BR,1452292188.0,-22.252495,-44.494111,101966021.0,Mirantão,404555449.0,101/966/021/101966021.geojson,locality,85681941.0,quattroshapes,,,BR
112055,"-44.4982482492,-22.2014280593,-44.4887429176,-22.1911376618",uuuu,85633009.0,,ef3e0655038381955895e6febdd57a3c,,6ce2978b858965af8805756e4ac055a0,-22.196284,-44.493018,101966023.0,uuuu,BR,BR,1452292190.0,-22.196262,-44.492946,101966023.0,Santo Antônio,404555449.0,101/966/023/101966023.geojson,locality,85681941.0,quattroshapes,,,BR
112056,"-44.705355888,-19.9146399844,-44.6900250638,-19.8979777134",uuuu,85633009.0,,3b524c21fef30009570f465043c8273a,,09c5eb8fb65f5551e32273dcedfd9cda,-19.907216,-44.698252,101966025.0,uuuu,BR,BR,1452292189.0,-19.907143,-44.698397,101966025.0,Antunes,404556617.0,101/966/025/101966025.geojson,locality,85681941.0,quattroshapes,,,BR
112057,"-44.6862752081,-19.9129444764,-44.681987924,-19.9086939112",uuuu,85633009.0,,5d6082063927a9ea60d702b992356184,,7ee47f38d6d5f870be4306d8c088d2dc,-19.910585,-44.684418,101966027.0,uuuu,BR,BR,1452292187.0,-19.911518,-44.685165,101966027.0,Lajinha,404556617.0,101/966/027/101966027.geojson,locality,85681941.0,quattroshapes,,,BR
112060,"-44.6121790607,-22.3507379975,-44.5427036984,-22.3202543348",uuuu,85633009.0,,3ad8fff639b340a607037b219b95d3ce,,1f33425409be12a697f710988e23e8b5,-22.332414,-44.576902,101966035.0,uuuu,BR,BR,1452292189.0,-22.335353,-44.579292,101966035.0,Maringá/Maromba,102058379.0,101/966/035/101966035.geojson,locality,85681991.0,quattroshapes,,,BR
112061,"-44.6020386214,-22.4666694486,-44.5858646626,-22.464341327",uuuu,85633009.0,,eb4cb1dcdc2c4f02215156c5907d1473,,72a6bfb62c5effaa549869d3763a160b,-22.465426,-44.59657,101966037.0,uuuu,BR,BR,1452292190.0,-22.465361,-44.596448,101966037.0,Granja Itauna (Vila Benfica),102058379.0,101/966/037/101966037.geojson,locality,85681991.0,quattroshapes,,,BR
112062,"-44.5637533691,-22.3891868208,-44.5458840616,-22.3831100635",uuuu,85633009.0,,ad11971d3d8fc5d24c4101250e7bc438,,6b2312cee9527ac4bdd1dd26b48d6438,-22.385918,-44.558098,101966039.0,uuuu,BR,BR,1452292190.0,-22.386439,-44.558843,101966039.0,Serrinha do Alambari,404562467.0,101/966/039/101966039.geojson,locality,85681991.0,quattroshapes,,,BR
112063,"-44.3654868019,-19.6510221226,-44.3486630848,-19.6350202136",uuuu,85633009.0,,ee004d419f1090769d8bb7d7c46385b0,,7d1d7d78f4a5839048d0e87d24d75245,-19.643282,-44.357382,101966041.0,uuuu,BR,BR,1457384769.0,-19.642878,-44.357542,101966041.0,Urucuia,404556299.0,101/966/041/101966041.geojson,locality,85681941.0,quattroshapes,,,BR
112065,"-44.4929277676,-19.8702292918,-44.4856419758,-19.8612038986",uuuu,85633009.0,,5000aeeb9d60c735c8fecee0415fc18f,,738038394b40d03439ace6fe282176f9,-19.865681,-44.490337,101966045.0,uuuu,BR,BR,1452292190.0,-19.865125,-44.490944,101966045.0,Cachoeira das Almas,404556397.0,101/966/045/101966045.geojson,locality,85681941.0,quattroshapes,,,BR
112066,"-44.4742090156,-19.8617832668,-44.4501360687,-19.839618917",uuuu,85633009.0,,2e9d258019891604077cb53970ca7b00,,fc2fd3c9fded762724ee09659f69fed3,-19.850346,-44.46103,101966047.0,uuuu,BR,BR,1452292189.0,-19.851223,-44.460209,101966047.0,Gameleira,404556397.0,101/966/047/101966047.geojson,locality,85681941.0,quattroshapes,,,BR
112067,"-44.3984968021,-22.3422336153,-44.3929910752,-22.3348456746",uuuu,85633009.0,,e50f4399a6da5a26154239fac69837c3,,ad7999cd3d8e1cfe026c9bfd016feab1,-22.338806,-44.395792,101966051.0,uuuu,BR,BR,1452292188.0,-22.338904,-44.395792,101966051.0,Pedra Selada,404562467.0,101/966/051/101966051.geojson,locality,85681991.0,quattroshapes,,,BR
112068,"-44.2436758886,-19.6711050533,-44.2163108958,-19.6482950076",uuuu,85633009.0,,8763aa5372bb6a3082ec43b6e60f9f91,,3835ae0a53bf60b61babd18b1f235f4c,-19.660319,-44.230489,101966053.0,uuuu,BR,BR,1457385222.0,-19.661377,-44.231597,101966053.0,Andiroba,404556299.0,101/966/053/101966053.geojson,locality,85681941.0,quattroshapes,,,BR
112069,"-44.2476183413,-19.6090998993,-44.2337468565,-19.599212527",uuuu,85633009.0,,b2ec9d9fb71ba6afd3089df227598abf,,40cd4de43aa35a915b6551fd3c40c1e8,-19.604009,-44.241272,101966055.0,uuuu,BR,BR,1452292187.0,-19.602882,-44.239065,101966055.0,Vale do Bom Jesus,404556299.0,101/966/055/101966055.geojson,locality,85681941.0,quattroshapes,,,BR
112070,"-44.2369594187,-19.5744634632,-44.215856656,-19.5464287166",uuuu,85633009.0,,d66a912fa99d0a8143de82391f7fc996,,e71328c90618b12be893aa236faf5e3b,-19.561109,-44.225976,101966057.0,uuuu,BR,BR,1452292188.0,-19.564718,-44.227894,101966057.0,Fazenda Velha,404558519.0,101/966/057/101966057.geojson,locality,85681941.0,quattroshapes,,,BR
112071,"-44.3393205489,-19.4587352182,-44.3108068453,-19.4390298972",uuuu,85633009.0,,d574aa4ff22b84ef166ea7d1aae053d7,,4334839ded07728ab9884c97b6903518,-19.450164,-44.325705,101966059.0,uuuu,BR,BR,1452292187.0,-19.450311,-44.325921,101966059.0,Barreiro,404558519.0,101/966/059/101966059.geojson,locality,85681941.0,quattroshapes,,,BR
112073,"-44.3367378503,-19.392030637,-44.3278404988,-19.379517169",uuuu,85633009.0,,1cfda5b65a1ad88b135c82a6c6433008,,ae20cd1b2f6dcaa513cdf72930277149,-19.386179,-44.332309,101966063.0,uuuu,BR,BR,1452292186.0,-19.386549,-44.332839,101966063.0,Residencial Itapoã,404555599.0,101/966/063/101966063.geojson,locality,85681941.0,quattroshapes,,,BR
