,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
117373,"-47.0893914362,-7.41338404858,-47.0803708401,-7.40924724888",uuuu,85633009.0,,acbd42730a7b29ae65ca4eeb227a2227,,f288c96f10ed583007d7cf48c98b32f1,-7.411521,-47.085575,101978003.0,uuuu,BR,BR,1452293101.0,-7.411542,-47.086395,101978003.0,Lages,102053113.0,101/978/003/101978003.geojson,locality,85681931.0,quattroshapes,,,BR
117374,"-47.4014338973,-18.9180405829,-47.3880312542,-18.9117289417",uuuu,85633009.0,,56a4618721142da2efa2eb10225597c5,,55cd3e4d855c7bf3df400e2c72380e2f,-18.915747,-47.394213,101978005.0,uuuu,BR,BR,1452293101.0,-18.91615,-47.394213,101978005.0,Celso Bueno,404557301.0,101/978/005/101978005.geojson,locality,85681941.0,quattroshapes,,,BR
117375,"-47.4373469084,-6.74010560072,-47.4346550099,-6.73799657106",uuuu,85633009.0,,bc454069b61adede42016560a329d718,,468dd3bf6b5c0a106caf4045404c7865,-6.739059,-47.435987,101978007.0,uuuu,BR,BR,1452293101.0,-6.739062,-47.435988,101978007.0,Agrovila do pa Vitória,102052915.0,101/978/007/101978007.geojson,locality,85681931.0,quattroshapes,,,BR
117376,"-47.6592862096,-5.32989510371,-47.6512333348,-5.3189433676",uuuu,85633009.0,,a8e9b17b1a013d8bab60a965cc38692e,,634fbfcffeb08bbd28b9fc041659eddc,-5.324138,-47.654925,101978009.0,uuuu,BR,BR,1452293101.0,-5.325008,-47.655255,101978009.0,Coquelândia,404555027.0,101/978/009/101978009.geojson,locality,85681931.0,quattroshapes,,,BR
117377,"-47.2242174313,-7.41786003605,-47.2089479014,-7.40511677759",uuuu,85633009.0,,2aa522bc7aa0cf0276ffce7ca75e4085,,5cac07ecfabdc0cc49ec2be59e963a51,-7.412192,-47.216968,101978011.0,uuuu,BR,BR,1452293101.0,-7.41251,-47.217114,101978011.0,São João da Cachoeira,102052873.0,101/978/011/101978011.geojson,locality,85681931.0,quattroshapes,,,BR
117378,"-47.1177892639,-7.38004066424,-47.1050000039,-7.37153146493",uuuu,85633009.0,,494f54d098748a6d0f7d43238d25e79b,,7af54267ecd5208085ea5a51e43a4c7e,-7.37522,-47.112008,101978013.0,uuuu,BR,BR,1452293100.0,-7.375308,-47.112008,101978013.0,São José dos Pereiras,102052873.0,101/978/013/101978013.geojson,locality,85681931.0,quattroshapes,,,BR
117379,"-47.5973563684,-5.33815018677,-47.5914421589,-5.33346057002",uuuu,85633009.0,,23b07537f2398d29c55335efeb3dab8e,,e0b3d6e4c12d5b4f8527313155a4278d,-5.335625,-47.594372,101978015.0,uuuu,BR,BR,1452293099.0,-5.33554,-47.594327,101978015.0,Olho D'Água dos Martins,404555027.0,101/978/015/101978015.geojson,locality,85681931.0,quattroshapes,,,BR
117380,"-47.4933277691,-4.569420646,-47.4877039773,-4.56084399248",uuuu,85633009.0,,3c10e62d7dffe736993c0c437e625292,,3152b886cc61c40ba92e64ce88d35825,-4.564868,-47.490581,101978017.0,uuuu,BR,BR,1452293100.0,-4.564902,-47.490538,101978017.0,Cajuapara,102052969.0,101/978/017/101978017.geojson,locality,85681931.0,quattroshapes,,,BR
117381,"-47.5096640805,-4.49286014245,-47.5015704508,-4.48646721842",uuuu,85633009.0,,572375b0c2d03f7dd8bb2209ae93d466,,c637c12fb63cf430b33418882fdaca49,-4.489523,-47.5058,101978021.0,uuuu,BR,BR,1452293100.0,-4.489706,-47.5058,101978021.0,Paulistão,102052969.0,101/978/021/101978021.geojson,locality,85681931.0,quattroshapes,,,BR
117382,"-47.1124886336,-20.3199348398,-47.1034374946,-20.306368111",uuuu,85633009.0,,6fea66db9a5360712a5febe4a7620fea,,a99f2a507e0c72e0b1faf744ae538f8e,-20.312912,-47.107674,101978023.0,uuuu,BR,BR,1452293101.0,-20.312872,-47.106851,101978023.0,Laje,404556599.0,101/978/023/101978023.geojson,locality,85681941.0,quattroshapes,,,BR
