,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
171113,"124.61266,6.00496,124.61266,6.00496",uuuu,85632509.0,,0524191c966686144c857a582b6c3cdb,,219414b7d526629ff43381db23520014,6.00496,124.61266,421198075.0,uuuu,PH,PH,1459009935.0,0.0,0.0,421198075.0,Badtasan,85676259.0,421/198/075/421198075.geojson,locality,85676259.0,quattroshapes,,,PH
171114,"120.69136,15.1415,120.69136,15.1415",uuuu,85632509.0,,870e846df54d88af7ff3149d55ed821c,,ba6ee9b939f2e532c4ee224967ff0d19,15.1415,120.69136,421198077.0,uuuu,PH,PH,1459009935.0,0.0,0.0,421198077.0,Anao,85676107.0,421/198/077/421198077.geojson,locality,85676107.0,quattroshapes,,,PH
171118,"126.08798,6.70413,126.08798,6.70413",uuuu,0.0,,55040bbaacf763537c8ee5a08e510778,,2487eb5f645368d1ffd1c71a8d118a26,6.70413,126.08798,421198087.0,uuuu,PH,PH,1459009935.0,0.0,0.0,0.0,La Union,-1.0,421/198/087/421198087.geojson,locality,0.0,quattroshapes,,,PH
171121,"35.36253,31.19941,35.36253,31.19941",uuuu,85632315.0,,ddcacdfa6a278f23d2749a8ecb678cae,,8f8e5b8e419d1a278692e02a3bcd01ca,31.19941,35.36253,421198097.0,uuuu,IL,IL,1459009936.0,0.0,0.0,421198097.0,En Boqeq,85672531.0,421/198/097/421198097.geojson,locality,85672531.0,quattroshapes,,,IL
171122,"124.3,13.6,124.3,13.6",uuuu,85632509.0,,e9c40fc17b4a10bbed1895a64f1911cf,,6a8e570b5cb4744427048c13188b3ebf,13.6,124.3,421198103.0,uuuu,PH,PH,1459009936.0,0.0,0.0,421198103.0,Guinobatan,85676025.0,421/198/103/421198103.geojson,locality,85676025.0,quattroshapes,,,PH
171123,"121.15,15.3,121.15,15.3",uuuu,85632509.0,,0a4e3e8f3a11777ac5d8542a3cad47e9,,ccc9d5b415a78e688c7386bbd57df1c0,15.3,121.15,421198105.0,uuuu,PH,PH,1459009936.0,0.0,0.0,421198105.0,Paniqui,85676101.0,421/198/105/421198105.geojson,locality,85676101.0,quattroshapes,,,PH
171124,"32.89839,24.93857,32.89839,24.93857",uuuu,85632581.0,,ab7fe87e3ae11d5c152c61d9c3f44217,,ff640194b19ebc1d2fcbe5a024c1b232,24.93857,32.89839,421198107.0,uuuu,EG,EG,1459009936.0,0.0,0.0,421198107.0,Ar Radisiyah Bahri,85671061.0,421/198/107/421198107.geojson,locality,85671061.0,quattroshapes,,,EG
171125,"28.33333,-15.45,28.33333,-15.45",uuuu,85632559.0,,81458062858978514addeaa31c3b7bbc,,ac735a375472de6825c8cdfe331f7d28,-15.45,28.33333,421198109.0,uuuu,ZM,ZM,1459009936.0,0.0,0.0,421198109.0,Chilenje,85681073.0,421/198/109/421198109.geojson,locality,85681073.0,quattroshapes,,,ZM
171126,"-55.8973,-27.74586,-55.8973,-27.74586",uuuu,85632505.0,,333b1d75b2101fadbb57234af2340878,,a501f45fd30f7b8dcf2836eb7701b2eb,-27.74586,-55.8973,421198113.0,uuuu,AR,AR,1459009936.0,0.0,0.0,421198113.0,San Alonso,85668071.0,421/198/113/421198113.geojson,locality,85668071.0,quattroshapes,,,AR
171127,"12.42142,43.90451,12.42142,43.90451",uuuu,85633763.0,,0ff912718b30078d0cc03a173576e288,,973647bb9baa42ef9a9663f8200ec1f4,43.90451,12.42142,421198115.0,uuuu,SM,SM,1459009936.0,0.0,0.0,421198115.0,Poggio di Chiesanuova,85677231.0,421/198/115/421198115.geojson,locality,85677231.0,quattroshapes,,,SM
171128,"-72.94518,7.34709,-72.94518,7.34709",uuuu,85632519.0,,5e553323514becb4118173ea50287f62,,7b88dd8fc264e6b480f910b9df8510da,7.34709,-72.94518,421198117.0,uuuu,CO,CO,1459009937.0,0.0,0.0,421198117.0,California,85670141.0,421/198/117/421198117.geojson,locality,85670141.0,quattroshapes,,,CO
171130,"-74.80468,4.29866,-74.80468,4.29866",uuuu,85632519.0,,41b14968b97e5cdcd447b40d086fc43c,,504752000cff48eecd23cf43ed5fac66,4.29866,-74.80468,421198123.0,uuuu,CO,CO,1459009937.0,0.0,0.0,421198123.0,Girardot,85670159.0,421/198/123/421198123.geojson,locality,85670159.0,quattroshapes,,,CO
171134,"48.279075,28.872562,48.279075,28.872562",uuuu,85632401.0,,cf32ad3c16cd89cbd6c3672dcfb87632,,fa977a420ef7c170f1a8abce8f39b45f,28.872562,48.279075,421198145.0,uuuu,KW,KW,1459009938.0,0.0,0.0,421198145.0,بنيدر,85673391.0,421/198/145/421198145.geojson,locality,85673391.0,quattroshapes,,,KW
171137,"-11.96111,7.64667,-11.96111,7.64667",uuuu,85632467.0,,2631791dcd6789754e6fa2d6dbaab393,,bf41d6094271176c841ccd68bb5f83b4,7.64667,-11.96111,421198151.0,uuuu,SL,SL,1459009938.0,0.0,0.0,421198151.0,Sumbuya,85677119.0,421/198/151/421198151.geojson,locality,85677119.0,quattroshapes,,,SL
171139,"35.86666,32.07745,35.86666,32.07745",uuuu,85632425.0,,aff1c5ff223e83e12fef5ae06bcc6d03,,6efd1a6190aefccfbe00a6dfdba610b2,32.07745,35.86666,421198163.0,uuuu,JO,JO,1459009939.0,0.0,0.0,421198163.0,Abu Nusayr,85672653.0,421/198/163/421198163.geojson,locality,85672653.0,quattroshapes,,,JO
171140,"-58.06997,-35.02812,-58.06997,-35.02812",uuuu,85632505.0,,2a599c55cdf02f26d85521aecff74f48,,93f2b1c9c4ac8af5860a4d94cbecba49,-35.02812,-58.06997,421198187.0,uuuu,AR,AR,1459009939.0,0.0,0.0,421198187.0,Ángel Etcheverry,85668015.0,421/198/187/421198187.geojson,locality,85668015.0,quattroshapes,,,AR
171141,"-62.36585,-31.62959,-62.36585,-31.62959",uuuu,85632505.0,,9a021872d89bb5c8622a0f4c4f713200,,af397b2287119667b9939b0984aee40e,-31.62959,-62.36585,421198189.0,uuuu,AR,AR,1459009939.0,0.0,0.0,421198189.0,Colonia Prosperidad,85668031.0,421/198/189/421198189.geojson,locality,85668031.0,quattroshapes,,,AR
171142,"-68.76667,-32.81667,-68.76667,-32.81667",uuuu,85632505.0,,1199ebac5f693368bf2a0db89436564b,,faf2a970f1e7184e6d7be66245b90324,-32.81667,-68.76667,421198193.0,uuuu,AR,AR,1459009939.0,0.0,0.0,421198193.0,El Algarrobo,85668007.0,421/198/193/421198193.geojson,locality,85668007.0,quattroshapes,,,AR
171143,"-57.8973,-35.87458,-57.8973,-35.87458",uuuu,85632505.0,,ad1c6cb8ff33b9300c5b5dfcafc225c3,,7f0cfc1f49caab834b9eaf9cd7a4678f,-35.87458,-57.8973,421198195.0,uuuu,AR,AR,1459009940.0,0.0,0.0,421198195.0,Manuel J. Cobo,85668015.0,421/198/195/421198195.geojson,locality,85668015.0,quattroshapes,,,AR
171145,"103.82771,1.3562,103.82771,1.3562",uuuu,85632605.0,,d55848db035b6b5b2856adccfc0a21bf,,b68ca2968d24db6f1c16e216e6dd1c88,1.3562,103.82771,421198199.0,uuuu,SG,SG,1459009940.0,0.0,0.0,421198199.0,Central Catchment Reserve,85677041.0,421/198/199/421198199.geojson,locality,85677041.0,quattroshapes,,,SG
171146,"-60.94066,-31.68418,-60.94066,-31.68418",uuuu,85632505.0,,6c9519d9035796ee4f07fad0705470e8,,a5246202f2081031dfba6701d5e82854,-31.68418,-60.94066,421198201.0,uuuu,AR,AR,1459009940.0,0.0,0.0,421198201.0,San Agustín,85668077.0,421/198/201/421198201.geojson,locality,85668077.0,quattroshapes,,,AR
171147,"-59.00728,-38.17633,-59.00728,-38.17633",uuuu,85632505.0,,c0625aee6efc07022f9c3c1a108e7696,,2514893de13fb26c6f4d21a3e0a381c3,-38.17633,-59.00728,421198205.0,uuuu,AR,AR,1459009940.0,0.0,0.0,421198205.0,San José,85668015.0,421/198/205/421198205.geojson,locality,85668015.0,quattroshapes,,,AR
171149,"-61.35681,-32.36957,-61.35681,-32.36957",uuuu,85632505.0,,0de036a5a9ffba0eb7ac98a0892f39cd,,cf1baf02af647b952d8c7bca19add951,-32.36957,-61.35681,421198211.0,uuuu,AR,AR,1459009940.0,0.0,0.0,421198211.0,San Genaro,85668077.0,421/198/211/421198211.geojson,locality,85668077.0,quattroshapes,,,AR
171150,"-65.096,-26.93347,-65.096,-26.93347",uuuu,85632505.0,,f2a7004a8d6388120a7bfba2c6e01d59,,d73548cc3270ab31cbc833bb9bce4665,-26.93347,-65.096,421198213.0,uuuu,AR,AR,1459009940.0,0.0,0.0,421198213.0,San Miguel,85668059.0,421/198/213/421198213.geojson,locality,85668059.0,quattroshapes,,,AR
171151,"-64.2205,-27.94985,-64.2205,-27.94985",uuuu,85632505.0,,c4d9d07cbbb6c4e7fe4bed421351a06d,,8105e1d20aed2c211c6dc660c077e494,-27.94985,-64.2205,421198215.0,uuuu,AR,AR,1459009940.0,0.0,0.0,421198215.0,Santa María,85668053.0,421/198/215/421198215.geojson,locality,85668053.0,quattroshapes,,,AR
