,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
78435,"4.59717424927,46.8138836662,4.6037060681,46.8267126978",uuuu,85633147.0,,770fabefa20bce04997a485c3e4e9d9c,,c84400c912dd806268def54dd022fbc6,46.820134,4.601017,101889717.0,uuuu,FR,FR,1457385166.0,46.821464,4.601066,101889717.0,Saint-Bérain-sur-Dheune,404357577.0,101/889/717/101889717.geojson,locality,85683543.0,quattroshapes,,,FR
78436,"4.61280025204,46.889565237,4.63008333134,46.8939386474",uuuu,85633147.0,,2f41f8e03cee56a4cc257d4177fc6968,,7be1516c83a39416f336d597833ffea3,46.892061,4.620314,101889719.0,uuuu,FR,FR,1452292141.0,46.892635,4.620445,101889719.0,Saint-Sernin-du-Plain,404360861.0,101/889/719/101889719.geojson,locality,85683543.0,quattroshapes,,,FR
78437,"4.94105751044,46.9476886445,4.96113987229,46.9558923567",uuuu,85633147.0,,66c2e840837e6ddb6ae1b1f02d6f407e,,24b0ae8e1aca1351a999c8119d5a7398,46.9512,4.951863,101889721.0,uuuu,FR,FR,1457385040.0,46.951369,4.949201,101889721.0,Saint-Gervais-en-Vallière,404360985.0,101/889/721/101889721.geojson,locality,85683543.0,quattroshapes,,,FR
78438,"4.63006833025,46.9266442076,4.63932463705,46.9322252117",uuuu,85633147.0,,3b85f263c8c9191bb5df864a1989e0f2,,f51ec5081ae1281ca2cae71320b75e15,46.929819,4.634096,101889723.0,uuuu,FR,FR,1455925255.0,46.929904,4.633545,101889723.0,Change,404361781.0,101/889/723/101889723.geojson,locality,85683543.0,quattroshapes,,,FR
78439,"4.24449572949,46.9122737262,4.25185628036,46.9249744728",uuuu,85633147.0,,04d053fc5f01e3361232f2f631c1320f,,a0d766c1b6603c1a7f8e5da13156bb11,46.918479,4.248595,101889725.0,uuuu,FR,FR,1452292141.0,46.918601,4.247006,101889725.0,Brion,404362203.0,101/889/725/101889725.geojson,locality,85683543.0,quattroshapes,,,FR
78440,"5.2322920977,46.9532308256,5.24727770423,46.9621548947",uuuu,85633147.0,,94e0c81c229d172b15fe864ba8815174,,daaa722ea2cb4110ca66b7d6105e921b,46.957671,5.23898,101889727.0,uuuu,FR,FR,1455925172.0,46.956299,5.238867,101889727.0,Pourlans,404363893.0,101/889/727/101889727.geojson,locality,85683543.0,quattroshapes,,,FR
78441,"4.48967413929,46.8373134453,4.50376855194,46.8450944577",uuuu,85633147.0,,ae3f198e48b4cf4c4f6cef8c75f9d5f4,,24868c8b4ffba645b514230f78b8b2f8,46.840998,4.497923,101889731.0,uuuu,FR,FR,1455925151.0,46.841845,4.498991,101889731.0,Saint-Pierre-de-Varennes,404365307.0,101/889/731/101889731.geojson,locality,85683543.0,quattroshapes,,,FR
78442,"4.53708954327,46.8136786876,4.54417952692,46.8273411125",uuuu,85633147.0,,9ab758cc67e98cb332bc08c452395d93,,1ea2ea930e32b6a2ade63d18013ce0df,46.820566,4.540576,101889733.0,uuuu,FR,FR,1455925238.0,46.819893,4.540925,101889733.0,Essertenne,404366315.0,101/889/733/101889733.geojson,locality,85683543.0,quattroshapes,,,FR
78443,"4.56144089703,46.8114751276,4.57310612608,46.8215465128",uuuu,85633147.0,,83d961b6b24e36e7d3cf84a2fb2ad407,,46d0f0c269db74b5a40bdaaa0e78e4a6,46.817841,4.567778,101889735.0,uuuu,FR,FR,1455925177.0,46.819092,4.56738,101889735.0,Perreuil,404369783.0,101/889/735/101889735.geojson,locality,85683543.0,quattroshapes,,,FR
78444,"4.6491903646,46.9040853353,4.65844299171,46.9188368729",uuuu,85633147.0,,3db4db8d23e93c68d4d67a66bd14d9ff,,752cb2b862b38b2214017da39e6698fa,46.910915,4.654348,101889737.0,uuuu,FR,FR,1455925242.0,46.907773,4.652735,101889737.0,Dezize-lès-Maranges,404370491.0,101/889/737/101889737.geojson,locality,85683543.0,quattroshapes,,,FR
78445,"4.98389592241,46.8309682362,4.99810509381,46.8392327063",uuuu,85633147.0,,c1cad4a9189316e3a67adf13ee767467,,f806a73977b9431f5f05ff88a1a4f0be,46.834768,4.991378,101889739.0,uuuu,FR,FR,1455925243.0,46.835394,4.991862,101889739.0,Damerey,404370863.0,101/889/739/101889739.geojson,locality,85683543.0,quattroshapes,,,FR
78446,"4.57224413089,46.886634744,4.58448009886,46.8913200878",uuuu,85633147.0,,5d2ba8058b4bd54e9d9dfc42312cdae6,,55c3fbb648f5b037a4835e390bd6f588,46.888837,4.57763,101889741.0,uuuu,FR,FR,1455925240.0,46.888687,4.57763,101889741.0,Dracy-lès-Couches,404371319.0,101/889/741/101889741.geojson,locality,85683543.0,quattroshapes,,,FR
78447,"5.17880672552,46.954966738,5.19985601875,46.9604139047",uuuu,85633147.0,,cbc3a1e729c0037b434fec2d17fe4974,,6a1e3fd58f3c12d7174dbe5f74f0574b,46.957661,5.191895,101889743.0,uuuu,FR,FR,1455925250.0,46.958536,5.195244,101889743.0,Clux,404371847.0,101/889/743/101889743.geojson,locality,85683543.0,quattroshapes,,,FR
78448,"4.80264132417,46.8303848578,4.81265611069,46.8451281954",uuuu,85633147.0,,ae1d398892c24d4592387db00cbad900,,92315991726767c24270d5025a6c5c9c,46.836828,4.808013,101889745.0,uuuu,FR,FR,1455925236.0,46.835477,4.807102,101889745.0,Farges-lès-Chalon,404371851.0,101/889/745/101889745.geojson,locality,85683543.0,quattroshapes,,,FR
78449,"5.24250459276,46.919157009,5.25551988816,46.9266310568",uuuu,85633147.0,,6c0303578162717c17b931249464f471,,871d157c62941fa33c3aadd9987b1605,46.922463,5.247475,101889749.0,uuuu,FR,FR,1455925210.0,46.921789,5.247475,101889749.0,Lays-sur-le-Doubs,404374555.0,101/889/749/101889749.geojson,locality,85683543.0,quattroshapes,,,FR
78450,"4.32770201827,46.837189131,4.34468985638,46.8476096285",uuuu,85633147.0,,306a1f255fed74440ec8d49e8c8b931b,,062c652cec4ecb902a28d01296803c4d,46.842586,4.336454,101889751.0,uuuu,FR,FR,1455925149.0,46.845262,4.338449,101889751.0,Saint-Symphorien-de-Marmagne,404375485.0,101/889/751/101889751.geojson,locality,85683543.0,quattroshapes,,,FR
