,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
47872,"-94.58717,39.091254,-94.563362,39.109277",uuuu,85633793.0,,825a9f811eba68ee7895ca6c1d04c4e1,,12d3a2a6d169f26fc0c60278ea9f2179,39.100033,-94.574583,85867019.0,uuuu,US,US,1458857725.0,39.102693,-94.582014,85970739.0,Downtown,85970739.0,858/670/19/85867019.geojson,neighbourhood,85688661.0,zetashapes,,,US
47873,"-94.524953,39.016544,-94.429156,39.082879",uuuu,85633793.0,,d77a03580bbc2be310d5eee671bdbb71,,e05c00fc54acfd4283852cdff067d69e,39.04736,-94.474676,85867021.0,uuuu,US,US,1458857725.0,39.05709,-94.512513,85970739.0,East Side,85970739.0,858/670/21/85867021.geojson,neighbourhood,85688661.0,zetashapes,,,US
47874,"-94.593104,39.079229,-94.578338,39.089132",uuuu,85633793.0,,09f555472358e855b274dbe4714c3365,,75babef16326e8027b83a5497baf080f,39.084334,-94.584156,85867023.0,uuuu,US,US,1458857725.0,39.078686,-94.582603,85970739.0,Midtown,85970739.0,858/670/23/85867023.geojson,neighbourhood,85688661.0,zetashapes,,,US
47875,"-94.601649,39.123324,-94.533728,39.191689",uuuu,85633793.0,,a4e6d2b8095a7cbcbf3cd39aa1a309cf,,3579aad55c0bebd10c9c5de6e67336b8,39.16064,-94.571839,85867025.0,uuuu,US,US,1458857725.0,39.247352,-94.556284,85970739.0,Northland,85970739.0,858/670/25/85867025.geojson,neighbourhood,85688661.0,zetashapes,,,US
47876,"-94.590588,38.953712,-94.521686,39.027183",uuuu,85633793.0,,1d9e6b9419308407ff4be43d87dbbca7,,4aa836aaa0625120c6fc489f75e4e7a6,38.995443,-94.555965,85867027.0,uuuu,US,US,1458857725.0,38.99584,-94.557979,85970739.0,South Kansas City,85970739.0,858/670/27/85867027.geojson,neighbourhood,85688661.0,zetashapes,,,US
47877,"-90.27329,38.6327,-90.242037,38.656291",uuuu,85633793.0,,21b1abb1b168eb8880393402777bb518,,ae5ad5541e7344d430a41ef1104d6c52,38.642275,-90.257395,85867031.0,uuuu,US,US,1458857725.0,38.643274,-90.25445,85971343.0,Central West End,85971343.0,858/670/31/85867031.geojson,neighbourhood,85688661.0,zetashapes,,,US
47878,"-90.200043,38.614528,-90.178447,38.631304",uuuu,85633793.0,,834ec7be3d906806f4f7549ed2842fd7,,12451b8efbfb2e8961a5ba69c1d0b509,38.624189,-90.18824,85867033.0,uuuu,US,US,1458857725.0,38.624697,-90.187847,85971343.0,Downtown,85971343.0,858/670/33/85867033.geojson,neighbourhood,85688661.0,zetashapes,,,US
47879,"-90.24782,38.623522,-90.21552,38.639507",uuuu,85633793.0,,f12b186263c2f45c9e5c6d95173c34db,,cff866c6c7e5d6ac3c9d9f259407c05c,38.631768,-90.228355,85867035.0,uuuu,US,US,1458857725.0,38.632545,-90.229707,85971343.0,Midtown,85971343.0,858/670/35/85867035.geojson,neighbourhood,85688661.0,zetashapes,,,US
47880,"-90.219105,38.588645,-90.201003,38.609877",uuuu,85633793.0,,06051628fe9169a6aa6624eeec1c6857,,060e4f432a2b136d38be026dc4098ae6,38.599664,-90.209176,85867037.0,uuuu,US,US,1458857725.0,38.60586,-90.209546,85971343.0,Soulard,85971343.0,858/670/37/85867037.geojson,neighbourhood,85688661.0,zetashapes,,,US
47881,"-90.287141,38.605593,-90.261348,38.63078",uuuu,85633793.0,,daa489c5f8e60ed48807162aa9def92d,,074ea0807955a18ce43a09f81685d729,38.615045,-90.27378,85867039.0,uuuu,US,US,1458857725.0,38.61691,-90.277479,85971343.0,The Hill,85971343.0,858/670/39/85867039.geojson,neighbourhood,85688661.0,zetashapes,,,US
47882,"-80.860383,35.199745,-80.845285,35.21916",uuuu,85633793.0,,f699db6bffd97a0aec342d735b04039a,,8f07f63bb350e36096f5d0adab3676b0,35.209628,-80.852928,85867041.0,uuuu,US,US,1458857730.0,35.214295,-80.855852,85981333.0,South End,85981333.0,858/670/41/85867041.geojson,neighbourhood,85688773.0,zetashapes,,,US
47883,"-79.808311,36.051741,-79.790652,36.078819",uuuu,85633793.0,,c6c7a59f482441b48e5d152f2d8cc86b,,9082ad6452afd396f118b96d923ddb49,36.065405,-79.799394,85867043.0,uuuu,US,US,1458857730.0,36.069171,-79.799604,85980391.0,Downtown,85980391.0,858/670/43/85867043.geojson,neighbourhood,85688773.0,zetashapes,,,US
47884,"-78.69655,35.83734,-78.669343,35.855178",uuuu,85633793.0,,0f6da3d501029d721e6e621c6942da43,,be813d8cfe1ca5389a37ccc195761a96,35.846786,-78.683083,85867045.0,uuuu,US,US,1458857730.0,35.840858,-78.681226,85980569.0,Crabtree,85980569.0,858/670/45/85867045.geojson,neighbourhood,85688773.0,zetashapes,,,US
47885,"-78.614606,35.834483,-78.59743,35.847058",uuuu,85633793.0,,d98bd863ff99be8b675a1208e138ddec,,0a99e8fccfe39dc8a5eb49a4fba441f7,35.839425,-78.606206,85867049.0,uuuu,US,US,1458857730.0,35.826751,-78.587456,85980569.0,North Raleigh,85980569.0,858/670/49/85867049.geojson,neighbourhood,85688773.0,zetashapes,,,US
47886,"-80.255535,36.089955,-80.228154,36.110624",uuuu,85633793.0,,160aabe86beced20f8e21cfca87f1359,,831ce048f2768210d525cb1c0c0ce405,36.09862,-80.244316,85867051.0,uuuu,US,US,1458857730.0,36.098534,-80.241072,85980715.0,Downtown,85980715.0,858/670/51/85867051.geojson,neighbourhood,85688773.0,zetashapes,,,US
47887,"-95.92076,41.249796,-95.889821,41.277376",uuuu,85633793.0,,04266837f94722787c40c114a70f6297,,2e4b54f4041be86a63a4b4e401759c54,41.26074,-95.912208,85867053.0,uuuu,US,US,1458857727.0,41.259239,-95.943207,85944293.0,Downtown,85944293.0,858/670/53/85867053.geojson,neighbourhood,85688713.0,zetashapes,,,US
47888,"-96.003485,41.248777,-95.974547,41.277309",uuuu,85633793.0,,f4aa5022aab7385be100883ecdab2980,,75327cc38efb49665ca0c0231b11784b,41.263481,-95.989031,85867055.0,uuuu,US,US,1458857727.0,41.261239,-95.989397,85973483.0,Dundee,85973483.0,858/670/55/85867055.geojson,neighbourhood,85688563.0,zetashapes,,,US
47889,"-95.921692,41.249792,-95.91591,41.26002",uuuu,85633793.0,,323a38aa4cd2dc3281ad10f1610abd20,,425c453f21624766c2c5ce28a22a62f0,41.254745,-95.919081,85867057.0,uuuu,US,US,1458857727.0,41.255701,-95.929468,85944293.0,Old Market,85944293.0,858/670/57/85867057.geojson,neighbourhood,85688713.0,zetashapes,,,US
47890,"-96.039166,41.212482,-95.992374,41.255999",uuuu,85633793.0,,c2c18b97fb00b017db82fa7af754bd65,,499552893ec4200c6fe745713f414725,41.232597,-96.017349,85867059.0,uuuu,US,US,1458857727.0,41.23288,-96.037832,85973483.0,UNO,85973483.0,858/670/59/85867059.geojson,neighbourhood,85688563.0,zetashapes,,,US
47891,"-96.085632,41.246322,-96.041836,41.306697",uuuu,85633793.0,,fd420199328446829746937abf8a26a1,,256e60fd78632fe84fb3720172d2bb33,41.274536,-96.06158,85867061.0,uuuu,US,US,1458857727.0,41.265371,-96.067777,85973483.0,Westroads,85973483.0,858/670/61/85867061.geojson,neighbourhood,85688563.0,zetashapes,,,US
47892,"-115.118866,36.122253,-115.085161,36.151847",uuuu,85633793.0,,c6f30f8370c432116ec338dc78421adc,,42edfdb9a94a71f00622ed9fb963ab54,36.136421,-115.104022,85867063.0,uuuu,US,US,1458857728.0,36.141811,-115.093502,85975051.0,East Side,85975051.0,858/670/63/85867063.geojson,neighbourhood,85688531.0,zetashapes,,,US
