,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
15673,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,40c5845e7616324133f0f4d543ae2cf8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558379.0,uuuu,,,1452296916.0,0.0,0.0,0.0,Ayr Airport,85681463.0,102/558/379/102558379.geojson,campus,85681463.0,missing,,,
15674,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,87c502c332322234fcae3880b95834f0,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558381.0,uuuu,,,1452296913.0,0.0,0.0,0.0,Ballarat Airport,85681497.0,102/558/381/102558381.geojson,campus,85681497.0,missing,,,
15675,"133.90126,-23.802896,133.904449,-23.80109",uuuu,85632793.0,,b69a018c7938db882bda690e568f97b3,,c37f3e0101fabf9135a10c211f3dd0d8,-23.801968,133.902918,102558383.0,uuuu,,,1452296915.0,-23.802152,133.903073,101938411.0,Alice Springs Airport,85782755.0,102/558/383/102558383.geojson,campus,85681533.0,woedb,,,
15676,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,10a5e89199e49b3f345fd26cda57e6c6,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558385.0,uuuu,,,1452296916.0,0.0,0.0,0.0,Alpha Aerodrome,85681463.0,102/558/385/102558385.geojson,campus,85681463.0,missing,,,
15677,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,0e2eb76f589164e78a70350f7ca9822a,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558387.0,uuuu,,,1452296918.0,0.0,0.0,0.0,Bairnsdale Airport,85681497.0,102/558/387/102558387.geojson,campus,85681497.0,missing,,,
15678,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,8f6cd33afce6c5ab76fae11c5dc0b157,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558389.0,uuuu,,,1452296917.0,0.0,0.0,101938611.0,Garden Point Airport,101938611.0,102/558/389/102558389.geojson,campus,85681533.0,missing,,,
15679,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,42f49eb8aedc372bc40bdc6f27639ef7,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558391.0,uuuu,,,1452296916.0,0.0,0.0,101934089.0,Caboolture Aerodrome,85770743.0,102/558/391/102558391.geojson,campus,85681463.0,missing,,,
15680,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,07c1280bedbe7306fe0c54764858fe5b,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558395.0,uuuu,,,1452296918.0,0.0,0.0,101939779.0,Lightning Ridge Airport,101939779.0,102/558/395/102558395.geojson,campus,85681545.0,missing,,,
15681,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,7449e9371cf9c9f23b4a7c539b2e37ed,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558397.0,uuuu,,,1452296915.0,0.0,0.0,0.0,Tibooburra Airport,85681545.0,102/558/397/102558397.geojson,campus,85681545.0,missing,,,
15682,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,f7a752e0f639551b0f7bb1a6e9871a53,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558399.0,uuuu,,,1452296913.0,0.0,0.0,0.0,Augusta Airport,85681439.0,102/558/399/102558399.geojson,campus,85681439.0,missing,,,
15683,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,b6e37f393dac128e0d5460a0a21aa267,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558401.0,uuuu,,,1452296918.0,0.0,0.0,0.0,Yarrawonga Airport,85681497.0,102/558/401/102558401.geojson,campus,85681497.0,missing,,,
15684,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,f8b376b31e8b9f15d4ad6537fd2a2d97,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558403.0,uuuu,,,1452296918.0,0.0,0.0,101936537.0,Port Pirie Airport,101936537.0,102/558/403/102558403.geojson,campus,85681519.0,missing,,,
15685,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,215ae54a1478b7f852b78553887998ab,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558405.0,uuuu,,,1452296918.0,0.0,0.0,0.0,Busselton Airport,85681439.0,102/558/405/102558405.geojson,campus,85681439.0,missing,,,
15686,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,c92fcd114b8d513b3607aaed9546c5a3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558407.0,uuuu,,,1452296916.0,0.0,0.0,0.0,Mount Keith Airport,85681439.0,102/558/407/102558407.geojson,campus,85681439.0,missing,,,
15687,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,9461183b873919b73131533870c4541f,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558409.0,uuuu,,,1452296915.0,0.0,0.0,0.0,Adelaide Sports Airport,85780765.0,102/558/409/102558409.geojson,campus,85681519.0,missing,,,
15688,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,af28a6d6fc226be3e0f3b145c770d5b5,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558413.0,uuuu,,,1452296913.0,0.0,0.0,0.0,St Arnaud Airport,85681497.0,102/558/413/102558413.geojson,campus,85681497.0,missing,,,
15689,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,f18806d1cd19bd2670712a0788f50e97,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558415.0,uuuu,,,1452296917.0,0.0,0.0,0.0,Mallacoota Airport,85681497.0,102/558/415/102558415.geojson,campus,85681497.0,missing,,,
15690,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,6997c2b7e578c873f1fb3bc36a3a49c3,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558417.0,uuuu,,,1452296915.0,0.0,0.0,0.0,Donald Airport,85681497.0,102/558/417/102558417.geojson,campus,85681497.0,missing,,,
15691,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,84e15a26b3830ca7f1bdb92a83ec3c36,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558419.0,uuuu,,,1452296919.0,0.0,0.0,0.0,Mount Hotham Airport,85681497.0,102/558/419/102558419.geojson,campus,85681497.0,missing,,,
15692,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,005c1b07c0c6a421af0c579a5e873896,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558421.0,uuuu,,,1452296916.0,0.0,0.0,0.0,Nhill Airport,85681497.0,102/558/421/102558421.geojson,campus,85681497.0,missing,,,
15693,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,8283daddd0f3ff559eb591ecc5223371,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558423.0,uuuu,,,1452296913.0,0.0,0.0,0.0,Mcarthur River Mine Airport,85681533.0,102/558/423/102558423.geojson,campus,85681533.0,missing,,,
15694,"144.332993,-38.224998,144.332993,-38.224998",uuuu,85632793.0,,d1b15e5bbd8141f59b859756482915e3,,e889cd2e89d0e2afa4ce40a415db36cb,-38.224998,144.332993,102558425.0,uuuu,,,1452296914.0,0.0,0.0,101932997.0,Geelong Airport,85769417.0,102/558/425/102558425.geojson,campus,85681497.0,ourairports,,,
15695,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,4dd10b2883df2ec2407196b43bba1726,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558427.0,uuuu,,,1452296914.0,0.0,0.0,0.0,Tooradin Airfield,85681497.0,102/558/427/102558427.geojson,campus,85681497.0,missing,,,
15696,"0.0,0.0,0.0,0.0",uuuu,85632793.0,,913f56b90a9edcd8c2bb430127697b82,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558431.0,uuuu,,,1452296913.0,0.0,0.0,0.0,Barwon Heads Airport,85681497.0,102/558/431/102558431.geojson,campus,85681497.0,missing,,,
15697,"55.352039,25.239376,55.376156,25.260609",uuuu,85632573.0,,c97b7de7da645b9e5e9e749472fd8daf,,c0215a6b7c646479cd515392def853db,25.250743,55.362966,102558433.0,uuuu,,,1452296913.0,25.250063,55.362737,0.0,Dubai International Airport,85930429.0,102/558/433/102558433.geojson,campus,85667983.0,woedb,,,
15698,"0.0,0.0,0.0,0.0",uuuu,85632573.0,,238cd3f9e5b6f194425a1d84845166a8,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558435.0,uuuu,,,1452296918.0,0.0,0.0,0.0,Yas Island Airport,85667981.0,102/558/435/102558435.geojson,campus,85667981.0,missing,,,
15699,"55.938801,25.613501,55.938801,25.613501",uuuu,85632573.0,,fbbe5e072e1ddc7b951fdcd700ec70a0,,7e5a39042b8389adb799cc3c7e96af45,25.613501,55.938801,102558437.0,uuuu,,,1452296917.0,0.0,0.0,0.0,Ras Al Khaimah International Airport,85667951.0,102/558/437/102558437.geojson,campus,85667951.0,ourairports,,,
15700,"0.0,0.0,0.0,0.0",uuuu,85632573.0,,84e9b9d707211e4d9da59398dfa875e2,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558439.0,uuuu,,,1452296914.0,0.0,0.0,0.0,Zirku Airport,85667981.0,102/558/439/102558439.geojson,campus,85667981.0,missing,,,
15701,"0.0,0.0,0.0,0.0",uuuu,85632573.0,,7fd114b7bb1a5a2db5c253e96f8af008,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558441.0,uuuu,,,1452296913.0,0.0,0.0,0.0,Arzanah Island Airport,85632573.0,102/558/441/102558441.geojson,campus,0.0,missing,,,
15702,"0.0,0.0,0.0,0.0",uuuu,0.0,,67adf9d311388c599f965300a62e3725,,e898cfa3959981262f8d75c8fecdb4cb,0.0,0.0,102558443.0,uuuu,,,1452296917.0,0.0,0.0,0.0,Abu Musa Island Airport,85672337.0,102/558/443/102558443.geojson,campus,0.0,missing,,,
