,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
64793,"34.4141617244,45.7337909686,34.4328585604,45.7524876418",uuuu,85633805.0,,4ee30d11c29725662df051f17f7d4815,,d107849a9149becb87ae61ced8e556c7,45.743139,34.42351,101858793.0,uuuu,UA,UA,1456449665.0,45.74314,34.42351,101858793.0,Ізумрудне,102087977.0,101/858/793/101858793.geojson,locality,85688855.0,quattroshapes,,,UA
64794,"34.4739212092,45.7292756464,34.492620947,45.7479750928",uuuu,85633805.0,,f3c9a110a06a4ff76481c76a21ce22c7,,7c83d8c1a9a0a6ef7c0e983eeb1c6a09,45.738625,34.483271,101858795.0,uuuu,UA,UA,1456449665.0,45.738625,34.483271,101858795.0,Зарічне,102087977.0,101/858/795/101858795.geojson,locality,85688855.0,quattroshapes,,,UA
64795,"34.2410541476,45.7593583603,34.2597434914,45.7780478956",uuuu,85633805.0,,dc665d0e28e81c529426476518dfa521,,16af68daa8202969e56393f665f4a75c,45.768703,34.250398,101858797.0,uuuu,UA,UA,1456449665.0,45.768703,34.250398,101858797.0,Лобанове,102087977.0,101/858/797/101858797.geojson,locality,85688855.0,quattroshapes,,,UA
64796,"34.1440329607,45.7716203707,34.16271788,45.7903056834",uuuu,85633805.0,,f3451a45c021d3b102dd136fe40e2e7d,,dd1838b9ac621ae583930fcee8229843,45.780963,34.153375,101858799.0,uuuu,UA,UA,1456449665.0,45.780963,34.153375,101858799.0,Новокримське,102087977.0,101/858/799/101858799.geojson,locality,85688855.0,quattroshapes,,,UA
64797,"34.3702439464,45.7834001531,34.3889423635,45.8020984324",uuuu,85633805.0,,aacb12428b7152a26a92b75408a43741,,f30f34d29e3a3f736e93fa69f067ad28,45.792749,34.379593,101858801.0,uuuu,UA,UA,1456449665.0,45.792749,34.379593,101858801.0,Маслове,102087977.0,101/858/801/101858801.geojson,locality,85688855.0,quattroshapes,,,UA
64798,"34.2358831591,45.7995009444,34.2545754315,45.81819336",uuuu,85633805.0,,a3b25410fcf69532a40f1a301e96e446,,07ed5539fe2b806be5b28a2d4fc7a8d9,45.808847,34.245229,101858803.0,uuuu,UA,UA,1456449665.0,45.808847,34.245229,101858803.0,Луганське,102087977.0,101/858/803/101858803.geojson,locality,85688855.0,quattroshapes,,,UA
64799,"34.58270496,45.8060025287,34.6014168333,45.8247141606",uuuu,85633805.0,,c0d08f43d2fd6eabe2b3e94884df125e,,473b3d8f43b38c3747082d24d727edd0,45.815358,34.592061,101858807.0,uuuu,UA,UA,1456449665.0,45.815358,34.592061,101858807.0,Чайкине,102087977.0,101/858/807/101858807.geojson,locality,85688855.0,quattroshapes,,,UA
64800,"34.1553763641,45.8272829374,34.1740663678,45.8459732256",uuuu,85633805.0,,0f8987a411a61528cc13dac92f7a8c14,,46ac844d988b5fa631c09a2b0f5a9c58,45.836628,34.164721,101858809.0,uuuu,UA,UA,1456449665.0,45.836628,34.164721,101858809.0,Пахарівка,102087977.0,101/858/809/101858809.geojson,locality,85688855.0,quattroshapes,,,UA
64801,"34.3803106672,45.8560800727,34.3990155103,45.8747846455",uuuu,85633805.0,,2d219742f83e0de3b8ad379c76c9e19c,,bba2f178250b6b8238ed47af3f2a3014,45.865432,34.389663,101858811.0,uuuu,UA,UA,1456449665.0,45.865432,34.389663,101858811.0,Завіт-Ленінський,102087977.0,101/858/811/101858811.geojson,locality,85688855.0,quattroshapes,,,UA
64802,"34.44106102,45.8778911823,34.4597709864,45.8966007072",uuuu,85633805.0,,ba080af2e1c8965c16df5c92dcb9b978,,2b44029aadaf04acfd0e0d88c55542ac,45.887245,34.450416,101858813.0,uuuu,UA,UA,1456449665.0,45.887246,34.450416,101858813.0,Солоне Озеро,102087977.0,101/858/813/101858813.geojson,locality,85688855.0,quattroshapes,,,UA
64803,"34.5482767309,45.8832522802,34.5669930234,45.9019683703",uuuu,85633805.0,,d6c3b1641ebd6fedb9d806a738d0e09e,,2e74d6c931aa9daa968b2220af295abe,45.89261,34.557635,101858815.0,uuuu,UA,UA,1456449665.0,45.89261,34.557635,101858815.0,Медведівка,102087977.0,101/858/815/101858815.geojson,locality,85688855.0,quattroshapes,,,UA
64804,"34.1739589771,45.8968147701,34.1926556086,45.9155115396",uuuu,85633805.0,,dcc9e7b003860720ef5e18aa9a8b6e5b,,958ea245b5a714560252c16294690273,45.906163,34.183307,101858817.0,uuuu,UA,UA,1456449665.0,45.906163,34.183307,101858817.0,Цілинне,102087977.0,101/858/817/101858817.geojson,locality,85688855.0,quattroshapes,,,UA
64805,"34.333303919,45.9312633344,34.352012252,45.9499713904",uuuu,85633805.0,,4642ba74df3eca2184f0a7ba5f4a3f0a,,7ec640907aae04ef732e9573424ad8e8,45.940617,34.342658,101858819.0,uuuu,UA,UA,1456449665.0,45.940617,34.342658,101858819.0,Яснополянське,102087977.0,101/858/819/101858819.geojson,locality,85688855.0,quattroshapes,,,UA
64806,"34.2908524971,45.5550779215,34.3095283338,45.5737541419",uuuu,85633805.0,,0115d21b5b58a27d27e806236e65774d,,95902740fcfcd6ffbd09ef66e0113533,45.564416,34.30019,101858821.0,uuuu,UA,UA,1456449665.0,45.564416,34.30019,101858821.0,Вільне,102087977.0,101/858/821/101858821.geojson,locality,85688855.0,quattroshapes,,,UA
64807,"34.5621489618,45.576776354,34.5808412243,45.595468355",uuuu,85633805.0,,8fe1b6cf988548a5b5bcf9b4eab7ff64,,260c61a240c5fb60ce3171c66c1c3de1,45.586122,34.571495,101858825.0,uuuu,UA,UA,1456449665.0,45.586122,34.571495,101858825.0,Азовське,102087977.0,101/858/825/101858825.geojson,locality,85688855.0,quattroshapes,,,UA
