,bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
24856,"0.85787734616,45.726998031,0.88856671667,45.7364925912",uuuu,85633147.0,,a00fd11da8a4c8fb393067843849fda7,,e1c941a12ed8b05b1b35544bd1277bab,45.731183,0.870493,101768245.0,uuuu,FR,FR,1455925181.0,45.731379,0.866424,101768245.0,Oradour-sur-Vayres,404348947.0,101/768/245/101768245.geojson,locality,85683531.0,quattroshapes,,,FR
24857,"0.837414602794,45.702118734,0.860142322692,45.7100560979",uuuu,85633147.0,,270e406da6540cc36d81a38f1073c3ba,,f3fda4205a91fa678a7aba8c578ccd31,45.706516,0.849869,101768249.0,uuuu,FR,FR,1455925244.0,45.706615,0.852537,101768249.0,Cussac,404360853.0,101/768/249/101768249.geojson,locality,85683531.0,quattroshapes,,,FR
24859,"0.946828146241,45.7631578522,0.964996915712,45.7737493949",uuuu,85633147.0,,efcf8d7bdc236f53e365fa0c803645ea,,abc14412d089d044398dae035498dc45,45.767951,0.956493,101768253.0,uuuu,FR,FR,1455925155.0,45.768124,0.956493,101768253.0,Saint-Laurent-sur-Gorre,404358299.0,101/768/253/101768253.geojson,locality,85683531.0,quattroshapes,,,FR
24862,"0.999815906162,45.8677221024,1.02471337609,45.8832352666",uuuu,85633147.0,,193afe333116c51e09f794b03ca9806a,,a96ebb7cd050491b252478164f264126,45.876296,1.013062,101768259.0,uuuu,FR,FR,1455925148.0,45.8747,1.010987,101768259.0,Saint-Victurnien,404356429.0,101/768/259/101768259.geojson,locality,85683531.0,quattroshapes,,,FR
24863,"1.01872959734,45.6028947541,1.04364956725,45.6349000648",uuuu,85633147.0,,fc4f89677de70f3362f3ade49fe65a10,,9b7116266c3af6fe264d09a2625ffd4c,45.613294,1.031649,101768261.0,uuuu,FR,FR,1455925261.0,45.607953,1.026646,101768261.0,Bussière-Galant,404374701.0,101/768/261/101768261.geojson,locality,85683531.0,quattroshapes,,,FR
24864,"1.07655701553,45.7639644883,1.08574143506,45.7834832869",uuuu,85633147.0,,99a4273bfd0d858f81377187f94a9443,,13dbba4799b1f088e0ef3db7efae17c4,45.77182,1.081489,101768263.0,uuuu,FR,FR,1455925144.0,45.769122,1.081037,101768263.0,Séreilhac,404421359.0,101/768/263/101768263.geojson,locality,85683531.0,quattroshapes,,,FR
24865,"1.10276548952,45.5762632621,1.12047221578,45.5867736962",uuuu,85633147.0,,804f479c824ea2100ffb6003c597005f,,f033700384f0670d7345ddefda4bf1c9,45.581834,1.112448,101768267.0,uuuu,FR,FR,1455925216.0,45.581696,1.113789,101768267.0,Ladignac-le-Long,404359639.0,101/768/267/101768267.geojson,locality,85683531.0,quattroshapes,,,FR
24866,"1.15250547643,46.0018669263,1.18287935278,46.0153770566",uuuu,85633147.0,,de39877bf53d224af96a436867bf558f,,06ae3d7a7251e0c87ec2d11b6f96db3b,46.008022,1.170404,101768269.0,uuuu,FR,FR,1455925185.0,46.008774,1.172705,101768269.0,Nantiat,404357459.0,101/768/269/101768269.geojson,locality,85683531.0,quattroshapes,,,FR
24867,"1.16240729855,45.9156953432,1.1796398161,45.9307799785",uuuu,85633147.0,,007b0b9fed28f8aee77f328e6fe2575d,,95acba91adb6d96d3240f0454c15bc21,45.92458,1.171309,101768271.0,uuuu,FR,FR,1455925184.0,45.926209,1.170004,101768271.0,Nieul,404364395.0,101/768/271/101768271.geojson,locality,85683531.0,quattroshapes,,,FR
24868,"1.16980121287,45.6689013793,1.19622972959,45.6953954999",uuuu,85633147.0,,91af7085ffa9587aa842ee9e0ddabdaa,,b490c5bf1669fc3c588ec21a8c728ead,45.682379,1.183192,101768273.0,uuuu,FR,FR,1455925184.0,45.680305,1.182291,101768273.0,Nexon,404367645.0,101/768/273/101768273.geojson,locality,85683531.0,quattroshapes,,,FR
